aerobic respiration I (cytochrome c),4918.592013,15966.59296,9599.86017,4334.234188,5215.093808,15149.7766,3040.01348,2588.247946,11850.6358,8378.196529,23481.58865,26441.56309,2922.793489,15159.55854,2638.389352
sucrose degradation II (sucrose synthase),0,0,0,0,0,0,0,0,0,0,0,0,0,89.83579715,0
&beta;-alanine biosynthesis II,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation,0,0,0,0,0,0,0,0,0,0,1.641145529,30.04908578,0,0,0
creatinine degradation II,0,0,0,0,0,0,0,0,0,0,4.496504767,0,0,29.74161139,0
urea cycle,7809.209684,13798.31873,15577.18146,707.0457884,2515.473215,3279.472392,315.5163356,242.1944889,3761.060615,701.9697729,28881.96323,6815.82889,212.0059216,2029.249413,206.4363432
biotin biosynthesis II,0,0,0,33.54283264,0,16.79241529,0,28.75611614,0,0,0,19.17450862,71.78523918,0,0
4-aminobutanoate degradation V,7266.099613,13563.28414,15302.21164,749.461182,2384.774472,3743.782352,444.4594071,356.6595961,3853.017943,1122.264758,27494.85668,8012.627392,442.6526866,3036.087986,348.8730926
L-histidine degradation II,40.64062022,281.3489305,111.7645937,69.40131123,174.6792485,351.866873,100.0338529,30.87752758,314.6140001,227.4325274,533.0791369,987.2274641,5.542044934,425.1084419,63.94044246
L-glutamate degradation VIII (to propanoate),0,20.9726042,8.987072727,7.499556265,0,149.5313741,0,10.43134044,23.92746606,14.95338999,38.91559835,68.99980558,0,16.49191706,0
L-lysine biosynthesis VI,73726.14234,32246.07176,31274.94522,58786.16697,32709.7488,45870.58585,51169.63473,72088.25286,26897.86332,32655.49944,72166.28842,77594.30621,54390.00499,47793.24229,50610.42074
pyruvate fermentation to acetate and lactate II,104657.0709,31015.32777,31131.97315,77455.94641,31550.93091,52660.3048,66357.21392,96639.41338,22422.9313,34568.96828,104212.7751,102383.702,70529.27071,56142.2072,65888.50069
L-isoleucine biosynthesis II,14426.94781,42363.40798,43297.24698,15304.23312,29082.58951,29743.49083,15635.75688,14127.19366,32084.60332,24092.38979,54724.67992,27797.53474,17229.02147,27515.41329,15501.5259
L-isoleucine biosynthesis III,9251.976192,36967.91765,39314.21861,14820.87647,28511.77672,27713.80844,15308.67644,13904.22462,30974.4051,23481.01696,37611.50409,19728.3624,16944.47997,25619.41313,15225.67374
L-isoleucine biosynthesis IV,2812.476686,27494.65846,27889.0852,12276.79936,23709.22811,23186.85198,12779.85084,11593.76662,25842.98931,20105.94787,17256.71492,16708.24972,14308.34629,22348.09452,12872.38976
superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP),3674.17715,22941.63811,22739.87374,13231.98219,20605.83323,22110.12864,13767.34843,12753.30104,21553.29015,18348.25208,20254.31588,20003.99338,15328.56386,21909.18907,13956.38323
L-arginine biosynthesis III (via N-acetyl-L-citrulline),2474.892003,23857.55751,24461.14947,13380.41974,22508.81121,22137.89709,14203.11603,13023.85776,22482.97054,19671.91354,12483.2354,14193.597,15641.73691,21374.46449,14207.33155
glutaryl-CoA degradation,120.7734351,364.4467959,127.8243251,89.72456944,99.85620574,389.3420481,77.80810925,41.9378541,284.9610049,155.5518781,710.7905676,836.965111,75.83801338,606.8336844,37.95451694
toluene degradation IV (aerobic) (via catechol),13.79826562,0,10.39737987,0,0,34.84216409,0,0,10.596795,0,53.76125444,79.83134879,0,25.66959469,16.74283358
toluene degradation I (aerobic) (via o-cresol),186.36185,17575.60376,19453.07708,8712.225827,19088.52526,14462.79789,9600.584605,8767.849436,19839.01055,15132.22529,774.7001599,1156.204081,10855.91086,13459.43769,9678.811928
toluene degradation III (aerobic) (via p-cresol),68.25464191,382.0339912,206.4839148,160.4034952,177.0706991,630.3168376,88.55104625,65.68829548,362.5654936,330.1557962,211.3286777,205.2415658,44.56511976,677.4736247,98.94361415
toluene degradation II (aerobic) (via 4-methylcatechol),186.36185,17575.60376,19453.07708,8712.225827,19088.52526,14462.79789,9600.584605,8767.849436,19839.01055,15132.22529,774.7001599,1156.204081,10855.91086,13459.43769,9678.811928
superpathway of aerobic toluene degradation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tetrapyrrole biosynthesis I (from glutamate),4977.628504,25451.67572,27440.4342,7763.87414,17927.41627,15898.92712,8328.534732,7283.102584,20908.66622,14226.99868,22608.87806,10853.11153,9214.871797,14441.41059,8249.425661
tetrapyrrole biosynthesis II (from glycine),4769.809284,24883.81723,26477.11719,7707.027554,17902.71669,15666.98377,8284.909139,7264.476473,20754.55002,14147.96972,21798.34816,10350.45282,9187.513113,14237.81413,8219.176222
factor 420 biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peptidoglycan biosynthesis II (staphylococci),26280.42501,23876.84052,25528.86908,1631.437645,7461.452687,7030.977799,493.831462,344.5214376,8910.634552,195.7857494,56031.02459,14824.51948,344.7892919,2356.076725,23.98403505
superpathway of sulfur oxidation (Acidianus ambivalens),64.5,296,65.42,42,59.66,242.75,43.67,34,211,150.67,380.14,647.33,50,269,28
superpathway of L-methionine biosynthesis (by sulfhydrylation),5837.064571,23339.52885,23453.73478,4787.493674,8583.775065,15000.3165,3575.177329,2690.968791,14396.00084,8532.333568,25765.95339,13043.48626,3585.046132,13971.25175,3566.70699
superpathway of L-methionine biosynthesis (transsulfuration),8557.696855,28907.73742,29550.61629,16258.61737,25531.02686,26380.12851,16751.80151,15921.30709,25891.51054,22370.14468,32039.13173,23176.23449,18985.39093,25902.55836,17267.18281
sucrose degradation IV (sucrose phosphorylase),1072.692389,23695.58189,25215.6622,12569.63426,24081.30035,20152.06246,13755.19358,12607.18986,24846.40482,19752.21943,4968.689203,4708.660763,15220.10874,18745.98386,13697.20316
reductive TCA cycle II,0,0,0,0,0,0,0,0,0,13.98945683,41.95322026,0,0,0,0
catechol degradation I (meta-cleavage pathway),86.32213449,16658.2335,18746.80455,1140.766405,4502.446164,4964.783907,530.2350322,444.5512355,6482.325397,1077.903004,190.8026525,428.9484924,463.9414718,2901.427123,376.8371482
catechol degradation III (ortho-cleavage pathway),26.83167982,118.7871435,60.53933592,61.86771678,67.5280058,195.6752565,33.65235883,26.59004273,131.3266229,99.64471117,225.9540577,347.2831272,0,186.7484912,39.79408787
catechol degradation to 2-oxopent-4-enoate II,34.35496817,52.72759758,0,0,9.987125132,58.42763132,9.886465393,26.96490484,69.56262979,46.73128594,78.92803297,415.4754504,0,101.9233933,1.993507082
catechol degradation II (meta-cleavage pathway),46.46285017,92.07844547,0,0,17.47105156,101.9644432,17.28919649,47.09075389,121.4324994,81.6040515,107.6052798,427.3757821,0,177.442192,3.488148346
meta cleavage pathway of aromatic compounds,7.751511886,28.97199615,0,0,11.10293473,30.54540619,0,0,24.74795657,0,49.24472965,100.1230719,0,62.36644191,3.112785526
aromatic compounds degradation via &beta;-ketoadipate,26.83167982,118.7871435,60.53933592,61.86771678,67.5280058,195.6752565,33.65235883,26.59004273,131.3266229,99.64471117,225.9540577,347.2831272,0,186.7484912,39.79408787
glycolysis II (from fructose 6-phosphate),33444.81061,43942.29922,44528.12455,58214.4024,42559.9513,55853.03366,54409.31891,66044.30098,34623.74523,40694.49805,77147.2171,58582.09871,58834.54838,56924.08039,54209.30259
vitamin B6 degradation,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
L-glutamate and L-glutamine biosynthesis,875.621932,2176.541953,957.8039615,612.6927952,860.7542809,2690.369608,552.6513947,436.6714651,1965.422262,1383.456475,4558.907295,5525.428956,601.1032908,2700.542557,528.8845014
adenosylcobalamin biosynthesis I (early cobalt insertion),96.61795152,36.48806708,0,104.8242228,0,244.1899728,0,66.1374732,121.3127833,59.59639894,527.8577608,398.6313011,100.2122411,43.75438915,51.28263599
"adenosylcobalamin biosynthesis from cobyrinate a,c-diamide I",625.614174,8362.285237,4820.020899,2752.22704,3845.004405,8549.52171,2393.371953,1766.075731,7597.743959,5618.457724,3221.540159,4527.77264,2523.488019,8386.113028,2261.551085
superpathway of bacteriochlorophyll a biosynthesis,37.68956988,111.0950566,0,0,43.79387221,35.55318211,0,0,18.83351746,0,60.35162137,180.6213248,0,0,0
chlorophyllide a biosynthesis II (anaerobic),31.9471755,137.1957646,0,0,46.01887538,64.42031744,5.887137167,0,26.70077638,0,105.5022293,190.1349398,0,46.80074673,0
adenosine nucleotides degradation IV,0,0,0,0,0,0,0,0,0,0,0,43.13083528,10.06832069,0,0
2-nitrobenzoate degradation I,0,0,0,0,0,10.56454447,0,0,0,0,23.08058985,42.06633136,0,0,0
L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde,0,27.68839399,19.4030551,25.97996579,0,42.02249083,0,0,25.79724581,0,86.57588603,184.688778,0,9.849723178,0
2-amino-3-carboxymuconate semialdehyde degradation to 2-oxopentenoate,3.73718882,15.62180076,0,0,0,17.56950973,0,0,0,0,22.64592174,78.34761982,0,11.648,1
L-tryptophan degradation IX,0,0,0,0,0,22.3505248,0,0,0,0,45.72425815,85.44969941,0,0,0
mannosylglycerate biosynthesis I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GDP-mannose biosynthesis,3393.574717,33911.78779,34526.12749,23421.42974,31396.77506,33847.42176,24177.98055,23749.13342,27251.65824,28696.53678,14469.56872,20128.06268,26876.05214,33354.77394,24332.22535
CDP-diacylglycerol biosynthesis I,86608.14901,38640.20982,38341.94061,66194.77457,36189.9021,51001.65818,57404.24364,81419.96978,30072.86045,35857.29103,92463.2926,90987.1071,61229.62971,53555.76793,57117.95289
acetyl-CoA fermentation to butanoate II,720.2865549,3656.737622,1780.003819,1394.064041,1128.205534,5084.458363,930.2583387,787.1243387,3327.119369,2494.738521,4502.894844,4950.698599,963.1956823,6051.322568,777.9122858
succinate fermentation to butanoate,68.07374613,360.8268337,176.6249953,84.60323223,100.9037208,452.3159518,92.93110397,38.40910217,326.3385099,185.9878695,345.4749853,634.9544133,113.085868,690.1138612,58.16582668
clavulanate biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UMP biosynthesis,82422.67593,35251.71877,35139.01836,62578.17742,33400.03402,47499.12961,54102.81081,77131.33657,27288.92656,33203.23554,87059.84449,85648.86273,57781.64433,50063.68824,53866.28935
urate biosynthesis/inosine 5'-phosphate degradation,13773.10234,40846.78831,42196.64979,37385.03035,39645.05054,44190.49115,37896.39007,39544.56487,35496.46772,36363.90394,33555.84255,33019.31505,41974.15137,45794.82603,38146.37635
allantoin degradation to glyoxylate III,104.7550608,15108.04299,16543.30955,6824.800088,16099.79221,11889.47556,7571.866706,6779.850673,17230.62024,12638.45244,384.0142175,511.9667046,8539.441022,10990.68126,7627.841328
ethylmalonyl-CoA pathway,25.23557926,62.74619439,0,4.781275501,33.53499937,99.31845242,3.186794317,0,31.19424082,55.97290654,234.1894678,352.5553792,0,147.141095,11.05217087
glyoxylate assimilation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-methylcitrate cycle II,307.5713026,15422.47184,16732.36527,6895.37156,16196.42669,12276.42746,7657.182727,6820.364561,17511.28114,12833.36761,1378.254966,1846.368163,8589.161853,11293.52893,7683.663006
"1,4-dihydroxy-2-naphthoate biosynthesis I",4230.765819,25371.34983,28053.03425,8028.449863,19118.46052,15101.68026,8783.401391,7760.230973,21391.3859,14621.09511,18538.4647,5449.27989,9786.720892,13390.18437,8750.975375
superpathway of menaquinol-8 biosynthesis I,5493.025969,27457.83098,28529.07782,11561.11915,22759.27958,21072.21321,12315.4594,11021.71368,22771.09058,18828.81523,24570.37231,11710.7422,13619.74529,19464.78311,12246.13886
superpathway of menaquinol-7 biosynthesis,7280.352655,26890.71779,28228.8221,12210.67513,22626.73273,21671.94943,12955.0942,11673.17384,22588.78235,18941.98128,31214.85088,12256.30655,14326.59802,20126.28169,12886.42606
superpathway of menaquinol-9 biosynthesis,2847.122498,26890.71779,28228.8221,11461.03503,22626.73273,20773.89715,12226.0557,10969.59369,22588.78235,18692.71409,11535.9697,9286.532583,13558.08359,19166.3316,12176.15327
superpathway of menaquinol-6 biosynthesis I,2847.122498,26890.71779,28228.8221,11461.03503,22626.73273,20773.89715,12226.0557,10969.59369,22588.78235,18692.71409,11535.9697,9286.532583,13558.08359,19166.3316,12176.15327
ubiquinol-7 biosynthesis (prokaryotic),1125.802246,20823.50461,21809.24541,8507.141482,19510.41809,16059.62998,9337.312902,8211.831363,21943.79136,15773.76433,5704.921096,6640.366579,10338.86899,14989.45178,9289.951223
ubiquinol-9 biosynthesis (prokaryotic),1125.802246,20823.50461,21809.24541,8507.141482,19510.41809,16059.62998,9337.312902,8211.831363,21943.79136,15773.76433,5704.921096,6640.366579,10338.86899,14989.45178,9289.951223
ubiquinol-10 biosynthesis (prokaryotic),1125.802246,20823.50461,21809.24541,8507.141482,19510.41809,16059.62998,9337.312902,8211.831363,21943.79136,15773.76433,5704.921096,6640.366579,10338.86899,14989.45178,9289.951223
superpathway of demethylmenaquinol-6 biosynthesis I,2333.524507,27577.2538,28990.38489,14598.02065,25764.27785,24041.1107,15681.93004,14419.59218,23258.92797,21724.26747,9048.952529,8063.142537,17459.75729,22104.85663,15656.23493
superpathway of demethylmenaquinol-8 biosynthesis,5722.06353,28482.18746,29468.14383,14843.52761,26023.13365,24646.80706,15904.06527,14555.30793,23550.13643,22001.50706,24078.35084,11039.42563,17613.79626,22707.17665,15830.72826
superpathway of demethylmenaquinol-9 biosynthesis,2333.524507,27577.2538,28990.38489,14598.02065,25764.27785,24041.1107,15681.93004,14419.59218,23258.92797,21724.26747,9048.952529,8063.142537,17459.75729,22104.85663,15656.23493
superpathway of phylloquinol biosynthesis,4796.4176,22391.08822,24272.87328,8970.436975,18576.11068,16109.51218,9744.910959,8717.208568,20697.7595,14891.34728,20472.40168,6162.568037,10841.48521,14474.62933,9708.358896
superpathway of menaquinol-10 biosynthesis,2847.122498,26890.71779,28228.8221,11461.03503,22626.73273,20773.89715,12226.0557,10969.59369,22588.78235,18692.71409,11535.9697,9286.532583,13558.08359,19166.3316,12176.15327
superpathway of menaquinol-11 biosynthesis,6816.303442,28333.88884,29784.69426,11590.79101,22890.3813,21079.16748,12351.46177,11061.71569,22858.42037,18848.32085,29593.25479,11275.28546,13665.40889,19385.82143,12280.24272
superpathway of menaquinol-12 biosynthesis,6816.303442,28333.88884,29784.69426,11590.79101,22890.3813,21079.16748,12351.46177,11061.71569,22858.42037,18848.32085,29593.25479,11275.28546,13665.40889,19385.82143,12280.24272
superpathway of menaquinol-13 biosynthesis,6816.303442,28333.88884,29784.69426,11590.79101,22890.3813,21079.16748,12351.46177,11061.71569,22858.42037,18848.32085,29593.25479,11275.28546,13665.40889,19385.82143,12280.24272
superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate),30148.053,17709.69991,18162.56679,34961.73399,17347.26888,31117.23473,32666.27671,38517.25834,7142.496066,19302.94014,64966.91394,47016.62937,35453.65693,33033.2807,32551.22221
TCA cycle VI (obligate autotrophs),7292.755995,26314.96873,25858.91033,10023.87062,21639.77688,19301.7239,10788.04755,10006.27274,25150.54459,17280.77591,20094.76868,14073.08202,12964.24089,18187.80807,11866.3063
superpathay of heme biosynthesis from glutamate,4037.558921,22514.81024,23703.40465,8274.728336,18294.92271,16034.45182,8908.474967,7886.687385,20384.36716,14705.96619,18746.05008,8401.597739,9888.479999,14695.77574,8859.650171
superpathway of heme biosynthesis from glycine,1853.115526,14986.08886,16823.28702,751.4632409,3513.029368,3719.33907,521.5527986,480.5740395,4969.366102,1283.638498,8187.743291,5272.043902,522.6559083,2960.796304,547.1074451
glycogen degradation II (eukaryotic),29.957103,35.96530545,0,57.8737423,0,153.369926,0,49.90909511,67.87351142,0,51.92704146,210.7647107,0,27.98003274,0
palmitate biosynthesis II (bacteria and plants),3902.347864,33139.6538,33886.79031,24409.80623,32167.07699,34144.32515,25475.79336,25032.39634,29309.69967,29021.64153,17938.86186,19926.76623,27985.80478,32977.07923,25273.57232
cis-vaccenate biosynthesis,88147.90429,40487.14131,40255.32923,67742.30384,37654.07501,52974.99835,58777.25038,83064.82448,31561.20479,37270.56495,91527.65208,92087.86538,62671.03243,55523.76359,58434.67404
stearate biosynthesis II (bacteria and plants),2279.378037,27179.92447,28107.99517,13859.02443,24847.80272,23965.24024,14818.6704,13427.62436,25899.00652,21454.42127,11230.51649,12300.11809,16284.23549,22588.13741,14739.65509
superpathway of phenylethylamine degradation,70.99209963,18126.11522,19808.65063,8069.904145,19096.21279,14236.63423,8962.999544,8024.115465,20568.60187,15007.40449,191.8000674,191.8010764,10118.50715,13113.92531,9004.282346
chlorosalicylate degradation,22.13739582,37.16971317,0,13.4911815,0,49.13356896,0,0,0,0,51.44296924,50.01762579,0,0,2.999608472
5-aminoimidazole ribonucleotide biosynthesis I,86850.5365,37825.22006,37641.4318,67307.43588,36409.5924,51388.83779,58476.58584,82723.70752,28842.22855,36226.49563,88119.27027,88956.90306,62359.06273,53943.94091,58087.47363
5-aminoimidazole ribonucleotide biosynthesis II,90015.42309,35874.99344,35523.69661,68070.37582,34491.28766,50389.9168,58725.24144,84114.03812,26680.55307,34797.91829,90404.44765,91416.00889,62533.62804,53175.9584,58309.50591
inosine-5'-phosphate biosynthesis I,81902.01828,33001.46562,32847.62983,62056.13677,32033.48281,46062.51044,53623.18627,76675.59395,25150.46701,32070.43586,82476.57663,83334.98984,57139.33856,48590.4409,53306.76458
superpathway of guanosine nucleotides de novo biosynthesis II,84404.35708,35485.89167,35599.50044,66221.86981,35002.2335,49240.8247,57392.45556,81823.60162,27439.47126,34765.61779,83546.0558,84946.36004,60578.89952,50928.04126,56360.01712
superpathway of adenosine nucleotides de novo biosynthesis II,85949.94193,38894.52404,39266.69967,67528.13166,37506.66392,51460.77083,58744.38405,83130.59312,30507.33933,36757.02196,88702.46736,87441.91751,62319.48706,53359.27031,57976.23889
archaetidylserine and archaetidylethanolamine biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMP-pseudaminate biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
superpathway of sialic acids and CMP-sialic acids biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6-hydroxymethyl-dihydropterin diphosphate biosynthesis I,9988.400294,26245.63114,27741.93548,8915.192372,18450.21903,16795.60143,9302.028468,8587.854251,21566.16408,14819.85384,29415.50317,16435.39263,11226.46393,16846.37695,10362.47933
tetrahydromethanopterin biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S-adenosyl-L-methionine cycle I,74972.04556,30870.20409,31598.25196,56906.98546,30014.43479,41563.26467,49301.5484,70447.74535,23546.15851,29392.43161,76814.20086,73761.05513,52621.76766,43716.77477,49091.20097
chorismate biosynthesis from 3-dehydroquinate,6789.677885,28375.4967,29792.85799,9507.424054,20324.6155,18629.68445,9995.811223,9039.251768,23811.19824,16370.11674,29293.9838,15735.57911,11619.17697,18146.86369,10585.75751
chorismate biosynthesis II (archaea),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flavin biosynthesis II (archaea),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mevalonate pathway II (archaea),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
superpathway of salicylate degradation,30.53256258,138.4049426,70.58625128,72.07105711,78.72781272,227.6756601,39.23209902,31.00158333,153.0212006,116.100343,252.4503871,387.0776155,0,217.2687934,46.38627943
4-methylcatechol degradation (ortho cleavage),14.74202011,121.7783954,69.36536034,34.73708843,76.87281357,163.7664463,38.26299874,0,147.8002706,110.2251144,120.8461988,121.6022459,0,208.247314,44.94994337
sucrose degradation III (sucrose invertase),100448.7202,41292.42664,42259.4448,80008.18876,44095.41938,60077.65781,70123.53085,98295.45056,31768.71092,43326.54661,98980.30415,99842.34129,75409.85981,63473.1925,70181.70932
2-aminophenol degradation,0,0,0,0,0,0,0,0,0,0,0,3.921573942,0,0,0
starch biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
superpathway of menaquinol-8 biosynthesis II,528.7228095,1376.952889,653.5938863,360.9895064,554.9316482,1381.196784,336.7711298,172.5724927,1213.513629,894.7780686,2697.457018,3447.419706,353.3096507,1613.452196,282.2164619
adenosylcobalamin salvage from cobinamide II,627.7306681,9303.735968,5722.162481,3207.068831,4677.245103,9291.854356,2812.111245,2096.417168,8669.847551,6416.079451,3235.801969,4548.71625,2872.29651,9060.368438,2646.378427
superpathway of 5-aminoimidazole ribonucleotide biosynthesis,90015.42309,35874.99344,35523.69661,68070.37582,34491.28766,50389.9168,58725.24144,84114.03812,26680.55307,34797.91829,90404.44765,91416.00889,62533.62804,53175.9584,58309.50591
palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate),2415.45149,29067.53631,30172.38099,17992.81998,28290.60051,27712.20571,19262.35422,18123.31667,27708.56015,24744.91063,11749.0847,13250.82977,21274.49965,26286.1222,19104.96838
galactose degradation I (Leloir pathway),79035.47508,36009.26088,37063.48863,60891.59575,34073.51253,46621.0751,53026.90679,74772.00015,27574.99744,33179.42922,84735.83985,79996.02753,56543.83334,48541.16097,52725.88904
superpathway of vanillin and vanillate degradation,65.03156045,121.1932116,49.11140464,57.64026987,74.6403317,169.0133154,18.46069882,55.47178658,140.7397527,46.7648692,228.9273015,423.199022,60.48821407,120.5876099,23.74863013
syringate degradation,123.9051855,0,0,141.8272734,0,328.7743807,0,127.8861026,0,0,0,736.0827782,0,203.6535743,0
CDP-archaeol biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
archaetidylinositol biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
purine nucleotides degradation II (aerobic),3222.526877,38492.24721,40013.66095,32856.63142,37967.54916,42780.0954,33620.72229,34121.25089,32843.68501,34824.60233,14377.30168,17884.02634,37820.042,43283.53789,34505.19651
"mono-trans, poly-cis decaprenyl phosphate biosynthesis",25.99547975,51.95548607,31.98366656,17.99714629,15.99573058,155.7051192,0,15.99818166,67.90104161,67.92100537,137.8721187,137.8686748,0,97.88922099,0
peptidoglycan biosynthesis III (mycobacteria),83336.26256,34028.0625,33429.60956,63795.15705,33520.07464,47592.07002,55271.43252,78731.6237,26318.1254,33395.59565,85923.18223,85122.73068,58943.08231,50170.83138,54961.5179
UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing),82214.09489,34693.0902,34893.55732,62626.47415,33060.61381,46804.86419,54246.43559,77285.77687,26216.48256,32799.72184,85856.23355,83887.2161,57884.66608,49337.08336,53982.59257
UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing),85591.72146,34723.02107,34951.48686,65684.00557,34403.54555,48954.77462,56919.18462,81061.78141,26805.74416,34338.70939,87797.3552,87320.37452,60701.45015,51587.82108,56587.50484
"superpathway of 2,3-butanediol biosynthesis",21477.20167,9325.462694,8304.623326,1079.405958,5384.902184,5793.530327,371.0539293,247.3204715,3619.948445,160.283347,47675.27933,11552.4013,223.2160691,1697.855086,0
mycolyl-arabinogalactan-peptidoglycan complex biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
superpathway of mycolyl-arabinogalactan-peptidoglycan complex biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kdo transfer to lipid IVA III (Chlamydia),1387.88,17855.16,17976.32,7621.93,17053.41,14749.47,8291,7224.33,19458.28,14202.11,6750.92,8867.4,9181.47,14047.57,8298.46
peptidoglycan biosynthesis V (&beta;-lactam resistance),41354.15357,17422.2046,15149.00121,8783.010021,8238.662198,8173.508645,7219.139357,10168.78375,7740.266582,1082.076235,57940.00185,32747.48202,13804.53223,13123.59265,13729.82186
peptidoglycan biosynthesis IV (Enterococcus faecium),77690.57611,24382.23164,26144.12489,59962.2289,28246.18691,42949.47502,51916.43286,74214.72359,14891.9335,29540.54257,74626.08034,78018.99558,55283.118,45494.9236,51554.12069
GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis,155.7878961,408.2891961,187.6521589,47.18445648,143.6942427,563.8723597,80.9321335,55.12232694,394.740026,280.3718557,1040.191621,1427.83109,109.4219791,593.0626942,45.52947001
L-tryptophan degradation XII (Geobacillus),0,0,0,0,0,14.72974739,0,0,0,0,0,11.04241668,0,0,0
4-deoxy-L-threo-hex-4-enopyranuronate degradation,994.547567,19940.24873,21352.08635,9040.907979,17763.6873,15162.71749,9585.896016,9062.573504,19599.37455,14297.40057,4476.391937,5752.71975,11278.98458,15051.14927,10189.73671
8-amino-7-oxononanoate biosynthesis I,1828.984895,27361.59929,28542.47013,15532.78589,26849.27217,24869.87666,16748.63805,15444.6464,26966.16079,23025.50411,8901.038883,10151.97293,18522.19067,23602.01322,16662.21329
pyrimidine deoxyribonucleotides de novo biosynthesis III,819.5325163,1920.598497,759.9267395,605.4695551,485.5148901,1929.739652,442.872296,428.0211982,1483.617286,1049.067989,3354.075707,5548.247503,374.9601917,2847.6733,420.5889831
norspermidine biosynthesis,308.0960092,666.957301,517.1272098,110.752586,34.19414354,74.74346073,256.9909285,72.94395576,72.19059416,61.6241491,2226.414227,1635.369526,100.7255497,103.7309364,174.5971583
superpathway of polyamine biosynthesis III,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chondroitin sulfate degradation I (bacterial),34.51583076,79.91277082,24.50286596,19.53979141,15.30796948,109.0572577,28.55595794,19.88286863,72.42916628,44.32262325,120.7733989,206.3546026,19.19906559,70.14946679,19.43328223
"spirilloxanthin and 2,2'-diketo-spirilloxanthin biosynthesis",11,20.19512195,0,0,13.03703704,10.62068966,0,0,0,0,0,41.25,0,0,0
pyruvate fermentation to acetone,908.0008223,23985.48926,24689.30482,9984.851947,22554.51001,19440.63765,10746.94078,9544.433983,25467.64378,18474.06426,5977.933481,4857.761266,12120.29443,18587.72453,10853.00357
superpathway of Clostridium acetobutylicum acidogenic fermentation,581.4142434,1573.443959,765.9244426,500.1215007,417.1438169,1834.237812,339.6426656,260.5805564,1245.499037,835.8345204,3507.082813,4616.62692,357.879026,2181.267859,289.6547269
guanosine nucleotides degradation III,1893.078985,40656.72771,42196.64979,28338.68258,39585.05334,43343.1788,30019.56253,28572.65722,34951.77849,36067.08095,9238.948754,12073.67812,34124.35886,42893.02423,30971.82344
adenine and adenosine salvage III,77613.99808,31910.23071,32420.35665,57582.87655,30403.28253,42580.26867,49820.13061,71134.06343,24322.1625,29923.05943,82629.93662,78404.08501,53714.3961,45522.31488,50150.93566
superpathway of tetrahydrofolate biosynthesis,14824.26912,35488.12439,37034.26169,19198.42732,29892.31243,29730.89795,19811.62515,19162.81552,29881.94757,25488.88849,41300.78542,23556.40354,22669.50242,29101.83435,20730.46701
superpathway of L-phenylalanine biosynthesis,2184.95002,28068.6485,29644.51841,9708.767651,21506.49565,19049.41725,10319.73317,9214.646902,24922.90628,17268.78282,8977.743764,8708.829167,11771.49363,18014.83667,10630.46224
superpathway of L-tryptophan biosynthesis,377.5791792,27754.45406,29379.19225,10106.817,21517.61844,19291.68727,10746.46957,9639.151587,24264.5892,17377.91911,451.704486,545.2941686,12190.81101,18194.44072,10998.91631
superpathway of L-tyrosine biosynthesis,2178.094235,27955.45756,29590.43089,9655.600657,21457.06607,18911.36801,10290.51557,9185.973777,24818.82499,17192.5381,8957.152829,8589.85258,11736.48654,17853.84752,10594.21387
superpathway of sulfolactate degradation,0,22.79583366,12.31995246,6.42744752,0,53.64133552,0,0,12.74714141,10.52975611,60.69913501,53.086094,0,39.26033706,1.963416794
phosphopantothenate biosynthesis III,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
