,2,5,10,11,18,20,22,25,27,32,36,39,40,44,46
"ATPeF0C, ATP5G, ATP9; F-type H+-transporting ATPase subunit c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein",78337.42,37543.07,39950.32,56964.6,30881.24,42074.53,49259.09,70436,24714.53,29247.37,88567.79,73777.79,52562.72,43542.65,48910.58
norE; nitric oxide reductase NorE protein,5,31,28,12,9,25,0,0,7,16,42,95,8.22,8,0
"betI; TetR/AcrR family transcriptional regulator, transcriptional repressor of bet genes",192.18,15262.43,16573,6861.93,16131.75,12104.97,7570.25,6796.5,17425.54,12668.86,884.18,1184.82,8553.72,11117.82,7651.29
"betT, betS; choline/glycine/proline betaine transport protein",448.35,15646.6,16933.32,6890.76,16136.25,12220.89,7719.08,6838.5,17607.87,12774.53,2457.68,2222.16,8626,11148.32,7734.96
bioC; malonyl-CoA O-methyltransferase [EC:2.1.1.197],704.55,16201.99,17256.65,7162.26,16377.58,12880.46,7924.33,6931,18056.78,13188.95,3544.92,3990.57,8775.92,12040.4,7905.29
bioH; pimeloyl-[acyl-carrier protein] methyl ester esterase [EC:3.1.1.85],289.68,15251.76,16616.83,6860.43,16162.58,12146.64,7599.25,6786,17511.87,12765.36,967.18,1396.32,8581.67,11132.65,7650.29
"blaI; BlaI family transcriptional regulator, penicillinase repressor",342.17,904,379.83,221.67,238.16,1144,182.67,117.67,667,454.67,1949,2182.17,190.33,1169.83,213.83
blaR1; bla regulator protein blaR1,184.17,571.5,245.33,124.67,140.16,781.5,95.67,66.67,397.5,287.67,1316.5,1482.67,99.83,692.33,151.83
yggC; putative kinase,33.18,14900.76,16450.33,6742.93,16034.08,11619.35,7526.25,6742.5,17081.87,12499.86,38.18,51.96,8508.17,10661.15,7571
caiC; carnitine-CoA ligase [EC:6.2.1.48],97.38,15036.49,16506.99,6809.93,16107.74,11821.59,7552.25,6806.5,17218.2,12591.36,309.68,525.36,8559.5,10836.81,7600.83
CALM; calmodulin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cbiD; cobalt-precorrin-5B (C1)-methyltransferase [EC:2.1.1.195],254.6,765.1,313.17,178.6,171.16,874.93,138.01,85.17,504.12,382.04,1594.58,2238.38,185.05,1009.4,150.45
cbiG; cobalt-precorrin 5A hydrolase [EC:3.7.1.12],372.1,931.27,420.17,262.6,258.16,1119.93,185.01,129.17,643.79,523.37,2079.09,2791.04,202.05,1342.9,213.12
cbiK; sirohydrochlorin cobaltochelatase [EC:4.99.1.3],112.6,325.26,133.83,88.1,58.16,405.43,43.67,36.67,233.12,182.2,630.42,1058.22,103.83,457.4,62.45
cbiT; cobalt-precorrin-6B (C15)-methyltransferase [EC:2.1.1.196],12.43,40.43,0,14.43,0,29.43,0,10,18.29,14.86,71.43,61.71,15,8.57,6.29
bfd; bacterioferritin-associated ferredoxin,321.88,15427.16,16674.33,6899.43,16248.08,12323,7619.25,6828,17683.87,12851.86,1260.18,1869.36,8619.39,11270.15,7665.29
ccmA; heme exporter protein A [EC:3.6.3.41],659.85,16207.93,17165.65,7058.26,16368.08,12796.56,7884.08,6931,17892.2,13057.03,3496.18,3810.16,8759.39,11917.15,7861.67
ccmB; heme exporter protein B,781.85,16454.43,17341.65,7130.26,16490.08,13160.06,7947.08,6967,18197.7,13261.53,4072.18,4690.66,8821.89,12307.15,7905.67
ccmC; heme exporter protein C,781.85,16454.43,17341.65,7130.26,16490.08,13160.06,7947.08,6967,18197.7,13261.53,4072.18,4690.66,8821.89,12307.15,7908.67
ccmD; heme exporter protein D,529.85,15847.43,17014.65,6958.76,16247.58,12433.56,7799.08,6849.5,17590.2,12879.53,2895.18,2885.66,8665.89,11445.15,7779.67
ccmE; cytochrome c-type biogenesis protein CcmE,781.85,16454.43,17341.65,7130.26,16490.08,13160.06,7947.08,6967,18197.7,13261.53,4072.18,4682.66,8821.89,12307.15,7908.67
ccmF; cytochrome c-type biogenesis protein CcmF,781.85,16454.43,17341.65,7130.26,16490.08,13173.06,7947.08,6967,18197.7,13261.53,4078.18,4698.66,8821.89,12317.15,7908.67
"ccmG, dsbE; cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE",769.02,16427.1,17425.47,7068.09,16333.58,12651.73,7997.91,6937,17788.53,12977.7,4788.68,4316,8778.89,11694.65,7909.34
ccmH; cytochrome c-type biogenesis protein CcmH,829.35,16513.93,17319.65,7192.76,16509.58,13260.56,7965.08,6984.5,18151.2,13297.53,4451.68,5051.16,8813.11,12446.65,7944.67
E2.7.7.3B; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thrH; phosphoserine / homoserine phosphotransferase [EC:3.1.3.3 2.7.1.39],64,205,111,45,51,199,39,21,137.5,83,386.5,472.5,41.5,298.5,19
thrB2; homoserine kinase type II [EC:2.7.1.39],251.2,590.4,252.5,203.67,243.5,782.32,128,121.33,533.33,402.83,1434.33,2156.9,109.72,846.17,122
"rocE, rocC; arginine/ornithine permease",3,11.34,5.34,0,0,10,9.34,0,10,3.34,28.66,42.66,0,10,0
"ftnA, ftn; ferritin [EC:1.16.3.2]",4189.18,23554.26,25840.25,7477.6,17584.82,14634.73,7942.76,7068.17,20036.37,13692.2,18337.42,6837.16,8982.83,13247.98,7979.12
yggT; YggT family protein,74539.55,29826,31065.32,56575.76,29669.58,40281.96,49052.75,70251.5,22736.7,28750.7,74791.57,70893.39,52297.39,42306.15,48759.71
"cobB-cbiA; cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11]",391.3,1052.67,425.17,277.27,306.16,1252,225.01,127.5,772.45,615.37,2303.41,3348.11,217.05,1418.57,218.45
"cobC1, cobC; cobalamin biosynthetic protein CobC",198.7,459.4,194.5,137.5,184.5,576.4,90,92.5,376,275.5,1052,1432.9,109.72,643.5,101
"cobC, phpB; alpha-ribazole phosphatase [EC:3.1.3.73]",631.55,16269.33,17132.83,7183.27,16581.24,13420.92,7872.59,7004.5,18242.03,13437.7,3121.89,4277.53,8853.22,12701.15,7916.45
"cbiB, cobD; adenosylcobinamide-phosphate synthase [EC:6.3.1.10]",679.83,1574.73,679.17,443.6,520.49,2012.07,344.01,238.17,1251.79,931.7,3426.98,4938.85,336.6,2081.9,314.12
cobF; precorrin-6A synthase [EC:2.1.1.152],35.5,73.5,9,9,16,85,2,0,29,30,165,223.5,0,117.5,7
cobG; precorrin-3B synthase [EC:1.14.13.83],133.5,311,132.5,108.5,108.5,418,73,53.5,241,202.5,783.5,1000.5,60.72,494.5,87
cobN; cobaltochelatase CobN [EC:6.6.1.2],199.7,564.9,228.25,146.5,188.75,688.15,126,75.5,456,341.5,1202.75,1758.9,105.72,856.5,115
"cobP, cobU; adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2.7.7.62]",603.05,16314.33,17030.5,7164.27,16525.4,13385.42,7829.93,6983.84,18189.54,13331.37,3107.23,4439.87,8820.71,12604.98,7886.95
"cobQ, cbiP; adenosylcobyric acid synthase [EC:6.3.5.10]",655.8,1497,623.17,402.1,466.16,1903.33,319.01,221.67,1173.12,870.04,3328.64,4648.78,337.05,1973.9,296.45
"E2.7.8.26, cobS, cobV; adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]",613.88,16348.33,17047.17,7173.6,16544.24,13469.42,7827.26,6992.17,18237.04,13366.7,3210.73,4570.7,8830.88,12652.15,7886.12
cobW; cobalamin biosynthesis protein CobW,151.7,390.4,137.5,111.5,132.5,468.4,75,53.5,274,217.5,884.5,1190.9,62.72,555.5,88
comC; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-],73769,13341.67,13790.67,49407,13208,27123,41128.67,63263,4507.5,15481.67,70669.39,66041.33,43507,30041,40855
comEA; competence protein ComEA,74594.39,30044,31340.8,56508.43,29561.07,40204.47,49151.25,70206,22585.69,28649.87,76133.4,71198.9,52315.17,42130.98,48813.21
comEC; competence protein ComEC,75309.55,31762.33,32025.32,57153.6,30327.07,42702.47,49459.34,70587,24449.28,29979.45,78894.31,76938.9,52778.8,44918.9,49242.54
comER; competence protein ComER,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
comFA; competence protein ComFA,73778,13347.34,13793.34,49407,13208,27145,41133.34,63263,4512.5,15483.34,70698.72,66086.66,43512,30056,40859
comFB; competence protein ComFB,11,26.67,8.5,9,3.83,35.67,4.67,4,33,14.17,90.83,88.33,3.5,34.33,1.83
comFC; competence protein ComFC,73788,13347.34,13793.34,49420,13208,27139,41133.34,63273,4529.5,15486.34,68860.72,66102.66,43511,30044,40855
comGA; competence protein ComGA,73778,13341.67,13790.67,49407,13208,27140,41128.67,63263,4507.5,15481.67,70684.39,66065.33,43512,30051,40859
comGB; competence protein ComGB,61920,12415.67,13031.67,40796,11150,22677,33875.67,52481,3931.5,12704.67,61175.39,55623.33,36360,25124,33934
comGC; competence protein ComGC,73778,13341.67,13790.67,49407,13208,27128,41128.67,63263,4503.5,15481.67,68803.39,66052.33,43501,30040,40859
comGD; competence protein ComGD,61777,12415.67,13031.67,40695,11150,22611,33787.67,52353,3931.5,12700.67,61080.39,55462.33,36309,25066,33874
comGE; competence protein ComGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
comGF; competence protein ComGF,4883,597.67,897.67,927,269,285,844.67,1181,248.5,115.67,9049.89,5118.33,1852,1709,1917
comGG; competence protein ComGG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
comK; competence protein ComK,3435,7048.34,8521.34,173,931,821,51.34,29,1304,20.34,14849.72,1653.66,24,221,0
comQ; competence protein ComQ,0,11.34,5.34,0,0,10,9.34,0,10,3.34,28.66,42.66,0,10,0
comX; competence protein ComX,0,11.34,5.34,0,0,10,9.34,0,10,3.34,28.66,42.66,0,10,0
comZ; competence protein ComZ,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
ftnB; ferritin-like protein 2,33.18,14900.76,16450.33,6742.93,16034.08,11619.35,7526.25,6742.5,17081.87,12499.86,38.18,46.96,8503.17,10661.15,7577.29
"COX11, ctaG; cytochrome c oxidase assembly protein subunit 11",256.7,619.4,287,211.5,253,769.9,149,128.5,550,386,1325.5,2045.4,124.22,861,139
"COX15, ctaA; cytochrome c oxidase assembly protein subunit 15",4028.2,8317.24,9134.17,556.67,1467.5,2419.07,379.67,297.33,2513.83,902,17570.72,5630.06,334.22,1954.67,281
"coxA, ctaD; cytochrome c oxidase subunit I [EC:1.9.3.1]",632.9,2159.31,1292.34,511.84,588,1839.14,357.34,292.16,1395.16,962.5,3048.44,4460.29,349.72,1905.34,282
"coxB, ctaC; cytochrome c oxidase subunit II [EC:1.9.3.1]",709.6,2387.04,1382.34,619.34,632,2129.04,393.34,363.66,1516.16,1058.5,3563.44,5177.36,349.72,2166.34,337
"coxC, ctaE; cytochrome c oxidase subunit III [EC:1.9.3.1]",643.6,1765.04,1067.67,478.34,571,1917.04,314.67,261.66,1471.16,1025.83,3092.55,4848.36,278.72,1977.34,269
"coxD, ctaF; cytochrome c oxidase subunit IV [EC:1.9.3.1]",15,398.34,305.67,32.34,5,43.34,9.67,18.66,50.66,36.33,94.05,261.66,0,43.34,0
"cpaA, tadV; prepilin peptidase CpaA [EC:3.4.23.43]",186.07,482.8,187.83,149.84,176.16,628.47,74.67,100.5,386.83,272,1161.33,1577.97,100.05,626.5,93.83
"cpaB, rcpC; pilus assembly protein CpaB",229.74,566.47,211.5,166.01,189.66,719.63,98.34,126.67,494.83,343.17,1327.83,1946.47,125.38,807.67,108
"cpaC, rcpA; pilus assembly protein CpaC",238.4,556.8,201,162.67,184.5,714.47,100,135.33,500.33,352.83,1365.33,2043.3,109.72,771.17,108
cpaD; pilus assembly protein CpaD,153,406,168,126,148,509,70,83,335,218,911,1255,96,506,90
"cpaE, tadZ; pilus assembly protein CpaE",208.4,515.8,195.5,162.67,184.5,658.47,90,107.33,420.33,286.83,1227.33,1678.3,109.72,694.67,108
"cpaF, tadA; pilus assembly protein CpaF",500.91,1314.63,528.83,298.68,343.82,1751.13,201.01,215.34,990.33,771.84,3096.33,4110.48,254.21,1725,270.58
cpcA; phycocyanin alpha chain,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
cpcB; phycocyanin beta chain,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
cpcC; phycocyanin-associated rod linker protein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cpcD; phycocyanin-associated, rod",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cpcE; phycocyanobilin lyase subunit alpha [EC:4.4.1.32],0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
cpcF; phycocyanobilin lyase subunit beta [EC:4.4.1.32],0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
cpcG; phycobilisome rod-core linker protein,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0
crtB; 15-cis-phytoene synthase [EC:2.5.1.32],485.23,1140.8,452.67,368.17,484.33,1348.31,271.67,229.83,985,674.66,2432,3404.8,293.77,1389.17,239.67
crtO; beta-carotene ketolase (CrtO type),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDS, crtP; 15-cis-phytoene desaturase [EC:1.3.5.5]",0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
crtR; beta-carotene hydroxylase [EC:1.14.13.-],0,29,0,0,0,0,0,0,2,0,0,0,0,0,0
cyoA; cytochrome o ubiquinol oxidase subunit II [EC:1.10.3.10],423.78,15732.96,16814.83,6983.93,16319.58,12715.34,7678.25,6881.5,17892.87,13004.36,2032.68,2821.52,8679.89,11778.65,7754.29
cyoB; cytochrome o ubiquinol oxidase subunit I [EC:1.10.3.10],423.78,15732.96,16814.83,6983.93,16319.58,12715.34,7678.25,6881.5,17892.87,13004.36,2032.68,2821.52,8679.89,11788.65,7754.29
cyoC; cytochrome o ubiquinol oxidase subunit III,3858.78,22402.96,25031.83,7098.93,17245.58,13517.34,7720.25,6910.5,19181.87,13021.36,16853.18,4407.52,8703.89,11989.65,7754.29
cyoD; cytochrome o ubiquinol oxidase subunit IV,423.78,15732.96,16814.83,6983.93,16319.58,12715.34,7678.25,6881.5,17892.87,13004.36,2032.68,2821.52,8679.89,11778.65,7754.29
cysG; uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4],526.68,15884.76,16889.33,7028.43,16409.58,13001.89,7704.25,6892,18040.87,13126.36,2461.68,3323.32,8733.89,11983.65,7771.58
cobA; uroporphyrin-III C-methyltransferase [EC:2.1.1.107],4022.33,8292.74,9164.01,457.93,1432,2510.73,313.01,215.5,2482.79,847.37,17700.48,5642.5,273.94,1880.57,230
MET8; precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:1.3.1.76 4.99.1.4],3697.17,7682.84,8847.17,294.34,1101.66,1657.17,165.01,133,1829.33,418.34,16343.55,3715.83,150.05,1022,139.83
norC; nitric oxide reductase subunit C,5,31,28,12,9,25,0,0,7,16,88.5,103,8.22,20,0
dnaA; chromosomal replication initiator protein,75510.05,32246.33,32220.82,57293.27,30514.07,43131.14,49603.34,70670.33,24774.61,30228.78,79588.14,77891.4,52916.8,45464.57,49348.04
dnaB; replicative DNA helicase [EC:3.6.4.12],75929.3,47749.58,49089.64,64281.93,46616.06,55124.82,57401.76,77595.5,42263.19,42874.37,81612.06,79828.32,61603.47,56462.81,57097.38
dnaC; DNA replication protein DnaC,892.35,16872.09,17321.99,7261.6,16564.07,14101.52,7964.92,7083.17,18694.7,13512.53,7389.18,7025.13,8932.67,13298.81,8023.12
dnaG; DNA primase [EC:2.7.7.-],75499.05,32160.33,32209.82,57284.6,30500.07,43072.47,49597.34,70668,24710.28,30213.45,79525.81,77729.4,52907.8,45406.4,49341.04
dnaT; DNA replication protein DnaT,33.18,14900.76,16450.33,6742.93,16034.08,11619.35,7526.25,6742.5,17081.87,12499.86,38.18,46.96,8503.17,10661.15,7577.29
COASY; phosphopantetheine adenylyltransferase / dephospho-CoA kinase [EC:2.7.7.3 2.7.1.24],0,13,0,0,0,6,0,0,10,0,9,26,12,31,0
"pol; DNA polymerase, archaea type [EC:2.7.7.7]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
polC; DNA polymerase II large subunit [EC:2.7.7.7],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
polB; DNA polymerase II small subunit [EC:2.7.7.7],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dpo; DNA polymerase bacteriophage-type [EC:2.7.7.7],1043.56,2518.46,1092.17,799.17,942.49,3014.32,609.34,487.83,2141.5,1450.99,8054.23,8473.97,600.27,3286.5,570.34
polA; DNA polymerase I [EC:2.7.7.7],75514.22,32200.33,32234.15,57305.27,30512.23,43156.47,49600.01,70684.67,24760.78,30256.12,79600.31,77839.57,52924.63,45468.23,49342.87
polB; DNA polymerase II [EC:2.7.7.7],221.38,15171.16,16571.33,6805.93,16108.08,12041.04,7564.25,6776.5,17418.87,12673.86,713.18,986.22,8570.17,10970.15,7631.29
dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7],75647.05,32444.66,32417.82,57349.6,30649.07,43506.47,49662.34,70733,25055.61,30452.12,80225.3,78853.74,52999.8,45861.4,49392.37
dnaN; DNA polymerase III subunit beta [EC:2.7.7.7],75499.05,32206,32228.49,57284.6,30500.07,43094.47,49602.01,70668,24732.28,30212.12,79607.64,77840.73,52907.8,45419.4,49341.04
holC; DNA polymerase III subunit chi [EC:2.7.7.7],641.55,16141.33,17134.65,7064.76,16379.08,12809.21,7858.08,6920.5,17964.2,13065.03,3555.18,3924.06,8734.39,11836.15,7846.96
holA; DNA polymerase III subunit delta [EC:2.7.7.7],75499.05,32158.33,32209.82,57284.6,30500.07,43060.47,49597.34,70668,24710.28,30210.45,79494.81,77702.4,52907.8,45382.4,49341.04
holB; DNA polymerase III subunit delta' [EC:2.7.7.7],75462.05,32086,32153.49,57242.6,30476.07,42917.47,49568.01,70639,24638.28,30163.12,79285.14,77305.73,52889.8,45229.4,49320.04
dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7],76415.75,33972.72,33256.57,57912.93,31332.32,45522.95,50043.59,71032.67,26577.36,31674.71,86374.46,85459.15,53344.15,47976.48,49820.7
dnaX; DNA polymerase III subunit gamma/tau [EC:2.7.7.7],75512.05,32235.33,32251.32,57286.6,30541.9,43165.14,49613.01,70675,24798.61,30262.12,79653.14,77929.73,52944.97,45475.73,49353.54
holD; DNA polymerase III subunit psi [EC:2.7.7.7],394.35,15550.93,16881.15,6862.76,16124.58,12048.31,7730.08,6815.5,17445.2,12684.53,2119.68,1862.16,8624.67,10982.65,7724.96
holE; DNA polymerase III subunit theta [EC:2.7.7.7],61.18,14949.76,16464.33,6761.93,16044.08,11700.64,7526.25,6752.5,17212.87,12529.86,149.18,282.82,8513.17,10759.15,7587.29
dinB; DNA polymerase IV [EC:2.7.7.7],75717.39,32661.33,32463.15,57424.94,30684.06,43866.55,49707.68,70736.34,25181.28,30548.29,80835.31,79106.74,53056.96,46010.73,49437.87
"polX, dpx; DNA polymerase (family X)",3707,7589.17,8817.84,315.67,1184.5,1500.67,212.34,137.33,1876.83,425.17,16013.05,3175.33,198.5,898.17,123
elaA; ElaA protein,5206.18,16428.26,17936.33,7844.93,16528.58,12748.14,8468.25,8009.5,17933.87,13076.36,7627.18,6081.32,10495.39,13143.15,9581.79
K02351; putative membrane protein,7.5,58.67,43.67,23.5,8,89.5,4.67,12.5,37,46.67,195.89,255.33,0,104,6
drp35; lactonase [EC:3.1.1.-],3435,6670,8217,115,926,802,42,29,1289,17,14820.5,1580,24,211,0
"fusA, GFM, EFG; elongation factor G",76537.12,34891.96,33413.15,58096.61,31392.23,46181.11,50184.26,71130.33,26840.02,31808.7,86852.71,85541.71,53546.32,48866.32,49982.49
efp; elongation factor P,63772.23,46250.09,47945.98,55474.2,44526.48,50441.95,49947.59,66680.83,41445.31,39998.64,75051.32,68857.55,54304.64,51317.55,50049.33
"tsf, TSFM; elongation factor Ts",75499.05,32160.33,32207.82,57284.6,30500.07,43056.47,49597.34,70668,24710.28,30210.45,79510.81,77720.4,52907.8,45382.4,49341.04
"tuf, TUFM; elongation factor Tu",76151.6,48340.99,49357.47,64398.86,46885.15,55944.43,57499.42,77620,42708.98,43350.98,83097.49,81884.63,61638.69,57349.05,57217.5
entC; isochorismate synthase [EC:5.4.4.2],485.18,15995.42,17053.66,7130.43,16482.41,12919.52,7794.5,6971,18072.78,13256.78,2075.42,3330.3,8815.09,12143.73,7889.12
entD; enterobactin synthetase component D [EC:6.3.2.14 2.7.8.-],36.18,14884.43,16444,6742.93,16019.75,11608.68,7515.25,6742.5,17058.54,12492.86,52.18,46.96,8502.5,10658.82,7577.29
"entE, dhbE, vibE, mxcE; 2,3-dihydroxybenzoate-AMP ligase [EC:6.3.2.14 2.7.7.58]",40.68,14900.76,16453.33,6757.43,16034.08,11640.85,7526.25,6755,17084.87,12499.86,62.18,66.96,8511.17,10696.15,7577.29
entF; enterobactin synthetase component F [EC:6.3.2.14],33.18,14884.43,16438,6742.93,16019.75,11608.68,7515.25,6742.5,17061.54,12487.86,56.18,52.96,8502.5,10708.82,7577.29
fabK; enoyl-[acyl-carrier protein] reductase II [EC:1.3.1.9],5476.17,2111,1637.25,1359.17,732.91,2149.75,1172.34,1434.17,1472.33,1072.51,11584.13,8790.84,2248.55,3854.33,2272.45
fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59],87077.72,31722.17,32288.82,65610.44,32033.74,45948.47,56702.09,81426.16,24064.69,32087.03,81978.89,83401.89,59829.72,48650.99,56021.79
"TSTA3, fcl; GDP-L-fucose synthase [EC:1.1.1.271]",961.21,17116.49,17499.25,7449.6,16865.16,14328.01,8045.17,7134.83,18947.62,13850.27,4427.18,6295.53,9055.69,13497.57,8117.67
fdhD; FdhD protein,4290.25,23528.4,25821.32,7334.93,17421.58,14062.28,7978.75,7031.33,19629.53,13325.03,19037.9,6396.29,8847.83,12472.82,7934.96
fdhE; FdhE protein,270.35,15445.43,16848.65,6852.26,16087.08,11853.31,7716.08,6801,17319.2,12596.03,1834.18,1500.16,8588.17,10897.65,7704.96
fdrA; FdrA protein,33.18,14906.43,16453,6742.93,16034.08,11624.35,7530.92,6742.5,17086.87,12501.53,60.01,68.29,8503.17,10666.15,7577.29
flbB; flagellar protein FlbB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flbD; flagellar protein FlbD,267.17,654.17,283.5,175.67,157.66,852,162.34,134.67,481,334.34,1548.89,1998.5,109.33,932.33,136.83
flgA; flagella basal body P-ring formation protein FlgA,486.38,15820.16,16800.33,7001.93,16361.58,12798.83,7693.25,6895.5,17991.87,13057.36,2096.18,3179.08,8689.11,11862.65,7749
flgB; flagellar basal-body rod protein FlgB,802.55,16589.66,17182.83,7208.6,16569.24,13771.83,7864.59,7069.17,18585.87,13451.7,3862.07,5518.25,8855.44,12883.48,7895.83
flgC; flagellar basal-body rod protein FlgC,817.55,16676.99,17193.16,7245.6,16599.57,13873.5,7886.59,7075.17,18663.2,13499.7,4041.07,5788.25,8875.33,13020.81,7907.83
flgD; flagellar basal-body rod modification protein FlgD,699.55,16336.83,17045.5,7142.6,16509.24,13486.33,7825.26,7036.17,18407.87,13321.37,3318.9,4724.08,8808.66,12543.98,7865.83
flgE; flagellar hook protein FlgE,744.55,16464.33,17088.5,7184.6,16549.24,13621.83,7843.26,7051.17,18564.87,13401.37,3607.4,5367.58,8832.16,12800.48,7843.83
flgF; flagellar basal-body rod protein FlgF,450.38,15734.49,16804.33,6994.93,16347.58,12751.33,7687.25,6881.5,17909.87,13025.36,2020.68,2931.25,8680.11,11772.15,7742
flgG; flagellar basal-body rod protein FlgG,1125.72,17401.49,17476.33,7437.27,16742.9,14773.33,8048.93,7229.84,19187.87,13846.04,5671.46,8187.59,9005.77,14040.31,8060.66
flgH; flagellar L-ring protein precursor FlgH,533.38,15918.49,16853.33,7027.93,16413.58,12933.83,7713.25,6934.5,18110.87,13112.36,2297.18,3494.75,8736.11,11964.15,7765
flgI; flagellar P-ring protein precursor FlgI,533.38,15920.49,16853.33,7027.93,16413.58,12936.83,7713.25,6934.5,18110.87,13112.36,2313.18,3505.75,8736.11,11964.15,7765
flgJ; flagellar protein FlgJ,337.88,15501.16,16743.83,6905.43,16246.08,12465.33,7626.25,6867,17755.87,12877.86,1438.68,2190.08,8617.17,11348.15,7655
flgK; flagellar hook-associated protein 1 FlgK,769.55,16592.5,17177.5,7190.6,16538.24,13875.33,7855.26,7029.17,18535.37,13457.37,3966.9,5534.41,8823.16,12866.48,7934.83
flgL; flagellar hook-associated protein 3 FlgL,562.55,16011.33,16925.83,7063.6,16402.57,13066,7777.26,6973.17,18168.2,13159.37,2542.4,3682.41,8724.61,12133.31,7774.83
flgM; negative regulator of flagellin synthesis FlgM,427.05,15840.17,16835,6963.77,16307.74,12824,7675.26,6885,17963.2,13019.2,2055.73,3059.24,8686.5,11744.65,7738.83
flgN; flagella synthesis protein FlgN,256.88,15187.16,16597.83,6841.43,16126.08,12102.04,7576.25,6789,17449.87,12709.86,784.18,1147.22,8570.17,11022.15,7625
flhA; flagellar biosynthesis protein FlhA,844.73,31526.09,33630.16,13978.2,32613.32,25465.85,15401.84,13820,35708.07,25984.89,4037.58,5772.54,17369.61,23650.3,15478.83
flhB; flagellar biosynthetic protein FlhB,950.55,16826.33,17265.83,7252.27,16638.24,14119.5,7913.59,7091.5,18810.2,13594.03,4410.4,6267.58,8902.44,13183.15,7940.83
flhC; flagellar transcriptional activator FlhC,98.88,15028.16,16509.83,6804.43,16099.08,11818.33,7559.25,6765,17304.87,12616.86,328.18,642.08,8513.17,10868.15,7593
flhD; flagellar transcriptional activator FlhD,101.08,15029.56,16509.83,6804.43,16099.08,11821.73,7559.25,6765,17304.87,12616.86,332.18,646.48,8513.17,10868.15,7594
flhF; flagellar biosynthesis protein FlhF,359.7,768.74,336.17,176.17,229.5,1034.57,147.67,105.83,683.83,457,1739.72,2551.06,111.72,937.17,133
fliA; RNA polymerase sigma factor for flagellar operon FliA,618.05,16207.99,17028.66,7097.77,16417.07,13307.17,7796.59,6985,18291.53,13238.53,2990.9,4352.75,8765.17,12367.98,7807.83
fliC; flagellin,1566.55,18312,17827.17,7570.6,16965.24,15920.33,8162.93,7325.17,19918.37,14305.04,7417.79,10710.91,9159.44,14789.48,8146.83
fliD; flagellar hook-associated protein 2,564.05,16207.33,17004,7049.1,16390.41,13286.16,7730.59,6947.67,18206.54,13199.2,2898.57,4056.75,8738.55,12234.65,7809.83
fliE; flagellar hook-basal body complex protein FliE,801.55,16623.66,17193.83,7215.6,16572.24,13852.83,7871.59,7063.17,18614.87,13461.7,3997.07,5694.25,8861.44,12953.48,7904.83
fliF; flagellar M-ring protein FliF,712.55,16384.99,17082.16,7159.6,16507.57,13525.21,7847.59,7012.17,18433.2,13368.7,3358.07,4758.39,8791.11,12605.81,7865.83
fliG; flagellar motor switch protein FliG,764.55,16528.33,17139.83,7200.27,16527.24,13742.5,7860.59,7038.5,18509.2,13430.03,3821.4,5491.58,8819.44,12893.15,7894.83
fliH; flagellar assembly protein FliH,541.05,16021.33,16940.33,7026.1,16389.74,13081.54,7722.59,6918.67,18163.87,13170.2,2484.57,3670.22,8721.94,12044.98,7754.83
fliI; flagellum-specific ATP synthase [EC:3.6.3.14],811.55,16626.33,17180.5,7233.6,16579.24,13851.83,7880.26,7075.17,18625.87,13483.37,4004.4,5731.58,8866.44,12990.48,7907.83
