function	071A	077A	091A	100A	101A	218A	219A	220A	224A	242A	245A	246A	248A	073A	075A	081A	083A	085A	088A	097A	105A	106A	107A	215A	226A	227A	228A	235A
EC:2.7.4.14	39970.95	42677.02	26139.9	24155.01	22570.2	34474.81	12324.23	34557.67	24115.300000000003	31015.09	23535.73	16957.18	31391.83	50248.09	43120.380000000005	32083.63	29545.5	25721.69	34893.39	32130.74	34694.82	34302.94	39143.53	23084.69	23673.19	17525.08	15350.5	23642.42
EC:2.7.4.16	208.42	74.42	3972.66	5522.77	5855.530000000001	4083.74	4520.9	4523.5	17373.83	21499.58	3342.15	5405.62	19148.42	2256.59	270.25	595.8299999999999	1000.0	1411.32	2265.09	2212.03	1183.75	405.34	344.66	8368.75	3961.49	3710.48	3515.5	2434.42
EC:2.7.4.2	39754.53	28084.26	13270.240000000002	15645.9	16207.67	1760.42	2447.67	2587.37	3276.4700000000003	3510.34	5097.93	5230.8	4196.26	36729.0	38020.13	30394.8	27370.0	23833.87	29612.8	27124.37	32568.07	31924.800000000003	38657.87	5855.9400000000005	18657.6	12785.6	11665.0	21140.0
EC:2.7.4.22	39977.95	35451.85	21959.9	22607.34	22316.7	27853.96	10140.9	28026.97	21884.800000000003	27570.92	17531.239999999998	14389.34	28394.840000000004	44857.59	41253.880000000005	31567.88	29088.5	25629.69	33541.64	30989.07	34287.32	33633.99	39126.53	21487.19	23266.79	17026.08	15270.5	23613.42
EC:2.7.4.23	28.75	23.25	3917.83	5508.6	5838.530000000001	1631.33	4149.17	2007.67	1975.08	1985.83	841.58	1432.75	1126.42	19.75	19.25	418.0	669.0	591.74	1388.75	1074.36	543.17	19.0	12.75	2.75	3233.75	3377.08	3434.67	1624.75
EC:2.7.4.26	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
EC:2.7.4.3	39977.95	35451.85	21959.9	22607.34	22316.7	27971.21	10163.9	28050.97	21884.800000000003	27570.92	17531.239999999998	14389.34	28394.840000000004	44857.59	41253.880000000005	31567.88	29088.5	25629.69	33541.64	30989.07	34287.32	33633.99	39126.53	21487.19	23286.79	17026.08	15278.5	23618.42
EC:2.7.4.6	39963.62	28075.68	15231.9	21104.67	22046.2	5232.41	6957.17	5000.12	16623.22	22259.67	5937.68	7415.67	22469.18	33714.09	35344.880000000005	29261.63	27000.5	24504.94	28334.39	28014.4	31563.57	30012.14	36088.03	11744.69	22644.090000000004	16475.08	15151.5	23576.42
EC:2.7.4.7	13184.95	12511.51	18442.24	18126.34	12862.37	13246.71	11209.97	15914.97	19361.14	25209.76	12861.64	9832.59	26218.5	8322.59	2443.21	1821.88	2212.5	2651.36	3955.64	3241.57	1852.99	1866.99	1089.2	10633.53	4600.79	4215.08	3747.5	2504.42
EC:2.7.4.8	74692.95	63055.11	33351.14	29011.74	32665.870000000003	28517.960000000003	12239.57	28440.17	24943.270000000004	30370.76	21835.67	18257.89	31876.1	77151.59	76370.51	60195.68	54800.5	48362.560000000005	59773.94	57005.94	64824.89	63322.79	74908.4	26918.13	40421.39	28477.680000000004	26648.5	42879.42
EC:2.7.4.9	39966.95	33955.68	18604.9	21271.67	22063.2	8979.66	8116.17	8654.119999999999	6988.22	7414.17	9786.18	7222.42	6271.18	39515.09	39405.880000000005	31041.88	28506.0	25544.44	31465.14	28670.4	33609.57	33116.39	39106.03	8042.19	22698.590000000004	16418.08	15166.5	23538.42
EC:2.7.6.1	75162.15	64218.11	36217.47	30386.74	33052.54	46420.59	14225.24	45594.69	27423.1	32822.09	26810.5	21331.14	36239.77	84997.09	80974.51	62135.93	56481.5	48981.560000000005	64328.69	59301.94	67269.56	66019.64	77838.4	32376.13	42384.59	30524.01	27154.17	44808.42
EC:2.7.6.2	39776.53	35327.43	17240.24	17084.57	16461.17	11476.97	5775.9	11646.47	17524.300000000003	23617.34	11621.490000000002	8257.720000000001	24561.42	42942.0	39983.63	30986.05	28122.5	24218.37	31489.55	29446.54	33178.57	33245.65	38783.87	14784.94	19501.8	13391.0	11775.0	21213.0
EC:2.7.6.3	5425.280000000001	1213.59	9888.66	15411.94	11935.53	20227.08	5670.63	22791.42	27090.08	36176.83	11409.21	13376.08	37620.58	11937.09	4958.75	2494.08	2836.5	2643.57	7579.34	4867.7	3833.0	3236.59	3382.16	22125.75	5772.74	5255.48	3804.5	4358.42
EC:2.7.6.5	84329.48	68095.12000000001	46745.14	51392.75	45087.87	71872.48000000001	18948.96	76746.29000000001	54381.850000000006	69385.51	39347.55	32595.9	73880.58	94501.09	83870.01	63856.93	58316.5	50364.310000000005	68213.69	62771.28	68413.14	67043.24	77907.9	46695.630000000005	43122.46	31482.68	27195.5	44910.42
EC:2.7.7.1	33.42	24.42	3906.66	5509.77	5845.530000000001	1920.99	4170.0	2025.25	2005.25	2218.83	975.75	1469.08	1152.42	254.59000000000003	189.75	574.8299999999999	809.5	1374.07	1515.09	1110.86	895.5	269.34000000000003	323.41	165.75	3503.41	3551.58	3485.5	2356.42
EC:2.7.7.12	44675.62	40015.85	22801.9	23594.34	24124.7	23743.38	9239.0	22590.89	8250.720000000001	9153.67	12772.34	10941.05	10864.34	48270.59	47815.380000000005	36831.880000000005	33739.0	29692.44	37652.14	34527.57	39786.07	39165.99	45829.03	13852.19	25746.96	18853.68	15236.5	27045.42
EC:2.7.7.13	398.5	6849.5	11035.33	11958.45	11798.89	25737.5	11355.87	23669.17	30441.24	41068.58	9534.03	9796.25	41532.5	3540.5	2389.5	1303.25	1904.5	1310.73	4169.0	4574.889999999999	1868.42	889.25	154.75	17863.0	7184.66	7183.73	6862.67	3310.5
EC:2.7.7.15	7.0	0.0	330.0	0.0	0.0	13.5	6.0	357.5	11340.0	16704.5	24.5	1678.0	18610.0	49.5	12.0	0.0	0.0	0.0	75.0	64.5	75.0	0.0	0.0	19.0	14.0	7.0	0.0	0.0
EC:2.7.7.18	39975.28	41172.68	22722.07	22606.17	22316.7	28968.8	10417.07	28700.14	21966.13	27784.42	18200.07	14790.22	28918.17	46210.75	42076.38	31420.05	28969.0	24856.36	33418.8	30957.07	33934.99	33590.65	38815.87	21606.19	23116.13	16836.58	15219.67	22849.75
EC:2.7.7.19	212.42	85.42	3972.66	5522.77	5855.530000000001	3881.24	4478.0	4437.0	12129.5	15565.58	3287.75	5216.62	14330.92	2256.59	268.25	597.0799999999999	999.0	1411.32	2267.34	2200.03	1139.75	390.59	344.66	8288.75	3877.49	3694.08	3493.5	2422.42
EC:2.7.7.2	39977.95	35451.85	21959.9	22607.34	22316.7	28047.46	10194.9	28130.97	23363.800000000003	28552.92	17579.239999999998	14395.34	28485.840000000004	44857.59	41253.880000000005	31567.88	29088.5	25629.69	33541.64	31001.07	34287.32	33646.99	39126.53	21487.19	23308.79	17034.08	15270.5	23611.42
EC:2.7.7.23	39970.95	34122.68	19834.4	21765.67	22300.7	22630.160000000003	8326.17	21018.120000000003	5926.22	7045.67	12554.68	8671.42	8623.18	39835.09	40538.380000000005	31115.88	28541.0	25544.44	31771.64	29070.07	34017.07	33501.39	39123.03	12265.19	22740.26	16557.08	15166.5	23538.42
EC:2.7.7.24	9051.95	10297.68	11176.570000000002	8354.52	6921.56	24578.48	9180.67	22910.44	20763.79	25490.92	10606.67	9993.76	24722.07	12960.75	6159.38	2979.05	3639.000000000001	2324.35	6871.8	5916.93	3471.99	3844.65	3457.87	15897.69	5845.63	5387.780000000001	4011.67	3611.75
EC:2.7.7.27	48778.08	61546.3	31364.460000000003	19034.25	24619.53	47799.57	12013.52	45367.49	12052.35	13855.33	25435.79	17488.36	17416.559999999998	79976.59	75492.35	56479.43	51258.5	44245.47	58542.19	53720.78	61241.3	60893.34	70551.56	25220.45	38958.91	28154.480000000003	26683.5	41112.42
EC:2.7.7.3	39977.95	35451.85	23916.9	22607.34	22316.7	28226.96	10400.9	28109.97	21973.800000000003	27619.92	17698.239999999998	14412.34	29057.840000000004	44857.59	41253.880000000005	31854.88	29088.5	25740.69	33549.64	31003.07	34287.32	33638.99	39126.53	21519.19	23266.79	17026.08	15270.5	23611.42
EC:2.7.7.33	176.0	7181.34	2840.5	1192.34	272.5	18866.92	2233.66	17773.5	10688.0	14651.5	5883.32	3967.34	17642.32	4514.5	2761.5	522.0	437.0	124.0	1405.5	1491.01	456.5	660.0	34.0	5395.5	417.0	517.0	88.0	49.0
EC:2.7.7.38	217.42	85.42	3972.66	5522.77	5855.530000000001	3980.24	4542.4	4465.0	24086.83	32623.58	3294.15	5936.62	31875.92	2256.59	270.25	595.8299999999999	997.0	1411.32	2265.09	2200.03	1214.75	392.34	343.91	8368.75	3976.99	3689.58	3519.5	2436.42
EC:2.7.7.39	4583.0	387.0	4174.5	9132.5	5817.0	1696.4	492.4	2550.7	19684.0	29451.5	800.9	3480.0	32825.6	101.5	41.0	606.0	400.5	803.5	322.5	114.5	106.0	13.0	0.0	1682.0	130.0	14.8	67.0	43.0
EC:2.7.7.4	4981.5	539.5	9904.16	20175.7	17528.06	6710.16	8988.84	6377.84	28001.82	38776.66	2716.16	5583.08	38131.5	1413.5	115.5	1196.0	1803.0	1828.48	3572.5	3837.73	1272.34	139.0	61.0	11700.5	6976.66	6917.56	6915.34	3392.5
EC:2.7.7.41	40160.95	35512.85	22010.9	22620.34	22337.7	28016.21	10151.9	28030.97	21884.800000000003	27570.92	17531.239999999998	14392.13	28400.840000000004	45541.59	41275.880000000005	31576.88	29119.5	25664.69	33587.64	31239.57	34305.32	33670.99	39143.53	21671.69	23280.04	17058.08	15270.5	23659.42
EC:2.7.7.42	205.42	85.42	3972.66	5522.77	5855.530000000001	2572.99	4260.0	2082.25	1998.75	2057.33	880.75	1471.87	1402.92	730.5899999999999	193.75	583.0799999999999	840.5	1409.07	1559.84	1119.03	913.5	305.59000000000003	341.16	67.75	3619.66	3597.08	3485.5	2386.42
EC:2.7.7.43	167.0	213.0	1469.0	552.0	279.0	14951.08	600.0	12699.0	1115.33	1076.0	3026.0	1490.0	2427.0	922.0	1112.0	98.0	82.0	35.0	618.0	1257.5	463.0	476.0	34.0	10045.5	210.0	213.0	16.0	35.0
EC:2.7.7.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.7.47	0.0	7.0	0.0	0.0	0.0	54.58	29.75	19.0	0.0	4.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.7.49	0.0	0.0	1220.0	0.0	0.0	674.0	313.0	810.0	14583.0	21348.0	163.0	2844.5	24399.0	114.0	70.0	4.0	0.0	20.0	208.0	879.5	119.0	65.0	74.0	605.5	35.0	11.0	0.0	45.0
EC:2.7.7.53	0.0	0.0	0.0	0.0	0.0	112.5	26.0	26.0	12.0	7.0	0.0	0.0	241.5	0.0	0.0	0.0	2.0	0.0	0.0	0.67	0.0	0.0	0.75	0.0	19.5	8.9	2.0	0.0
EC:2.7.7.56	207.42	127.42	4501.66	5559.77	5855.530000000001	4696.49	5142.5	3840.25	2125.75	2262.83	3712.75	1529.87	1422.92	950.59	277.75	587.0799999999999	858.5	1419.07	1769.84	1487.03	920.5	438.59	378.16	323.75	3753.49	3601.48	3491.5	2393.42
EC:2.7.7.58	19.75	8.25	3904.83	5508.6	5838.530000000001	1594.83	4135.17	2027.42	1975.08	1983.83	841.58	1430.25	1126.42	19.75	19.25	418.0	669.0	591.74	1388.75	1074.36	543.17	19.0	12.75	2.75	3239.0	3369.08	3434.67	1624.75
EC:2.7.7.59	205.42	85.42	3972.66	5522.77	5855.530000000001	2621.74	4258.0	2075.75	1998.75	2057.33	880.75	1471.87	1397.42	730.5899999999999	193.75	583.0799999999999	840.5	1409.07	1559.84	1118.36	913.5	305.59000000000003	341.16	67.75	3626.66	3600.08	3485.5	2387.42
EC:2.7.7.6	159904.8	141807.4	87901.6	90429.36	89266.79999999999	110497.84	40621.2	109805.13	73738.12	91880.43	67825.56	53654.61	95919.36	177510.36	165042.02000000002	126243.52	115953.5	102298.51	133467.06	123141.94999999998	136792.03	133987.96	156464.62	76188.26000000001	92768.66	68002.32	61062.0	94427.68
EC:2.7.7.60	13135.95	10962.52	16318.9	17913.510000000002	12729.2	41585.71000000001	10576.63	41349.3	51156.8	72144.25	17313.97	16907.34	78038.17	14387.09	7400.379999999999	3030.88	3485.5	2949.69	7902.14	5527.74	4358.82	4509.99	3744.53	20089.19	4688.79	4429.08	3718.5	2488.42
EC:2.7.7.61	22.42	936.42	7488.66	6042.77	5855.530000000001	5246.07	5752.0	5159.75	2109.75	2316.33	2328.08	1831.08	3691.92	4548.59	3135.75	2665.83	2391.5	2056.07	4760.59	2408.86	2896.5	2521.34	3256.41	171.75	3548.41	3878.58	3571.5	2389.42
EC:2.7.7.62	220.75	7294.42	7788.5	6849.27	6001.360000000001	11239.509999999998	7250.73	10898.7	16153.08	22195.0	7399.809999999999	4450.92	21807.24	4982.25	1911.75	968.0	1132.0	736.74	2957.25	2597.53	1071.0	813.2	118.5	1576.75	3909.73	3760.15	3398.0	1634.75
EC:2.7.7.63	53077.28	34313.51	18736.07	30405.5	27892.2	10057.58	8652.84	12613.71	17703.8	24115.92	15283.009999999998	14113.8	25001.51	40022.25	39205.88	30904.05	28842.5	25035.86	32002.8	29223.07	33502.49	32783.05	38744.12	9898.69	23959.93	17605.18	15526.67	24698.75
EC:2.7.7.65	422.45	131.75	11785.49	16252.45	17251.73	5006.58	12481.01	6061.01	5931.24	5977.99	2524.74	4298.25	3620.76	83.25	101.75	850.0	1338.0	1258.23	4226.75	2175.2200000000003	1665.51	131.0	72.25	8.25	9705.25	10115.24	10304.01	4876.25
EC:2.7.7.66	163.0	46.0	64.0	420.56	404.29	120.33	56.75	22.75	0.0	4.0	0.0	2.5	0.0	12.0	22.0	789.0	1249.5700000000002	1135.98	40.0	2010.86	18.0	37.0	17.0	0.0	20.0	5.0	0.0	0.0
EC:2.7.7.67	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.7.68	1.33	0.0	0.0	0.0	0.0	35.5	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.5	0.0	0.0	0.0
EC:2.7.7.7	368369.84	329246.5	210063.50000000003	211428.9	207507.0	275277.98	100731.2	272918.48	214593.25	270949.45	168573.6	135956.86	280622.8	410762.4	374417.3	285571.3	263229.0	232487.15	305301.9	282529.53	310093.94999999995	303814.8	352914.8	204784.9	213761.37	157361.0	141192.0	214978.2
EC:2.7.7.70	190.42	70.42	4039.66	5522.77	5855.530000000001	2338.24	4257.0	2103.25	2608.08	2448.33	930.75	1467.58	1399.92	58.59	250.75	579.8299999999999	811.5	1409.07	1551.59	1119.03	913.5	304.34000000000003	340.41	67.75	3634.16	3551.58	3493.5	2361.42
EC:2.7.7.71	0.0	818.0	436.0	469.0	0.0	3533.83	1589.0	3124.0	117.0	285.0	884.0	378.0	644.0	94.0	64.0	355.0	336.0	26.0	105.0	267.0	0.0	20.0	0.0	106.0	33.0	321.0	86.0	34.0
EC:2.7.7.72	39956.95	35440.85	21895.9	22607.34	22316.7	25955.71	9651.5	25604.22	7913.72	9068.67	15005.84	10440.59	10734.84	43331.59	41177.380000000005	31548.63	28930.0	25627.44	32823.89	29890.4	34017.07	33539.74	39122.28	13154.19	22963.46	16917.58	15252.5	23570.42
EC:2.7.7.73	24.75	8.25	3973.83	5508.6	5838.530000000001	1906.33	4188.17	2124.42	1993.08	2158.83	1166.08	1442.25	1367.92	19.75	76.25	436.0	669.0	599.74	1391.75	1080.36	577.17	89.0	44.75	100.75	3294.0	3377.48	3448.67	1629.75
EC:2.7.7.74	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.7.75	33.42	28.42	3906.66	5509.77	5838.530000000001	1983.74	4161.0	2051.25	1992.75	2031.33	880.75	1453.08	1152.42	46.59	171.75	574.8299999999999	809.5	1374.07	1511.59	1106.36	895.5	267.34000000000003	323.41	67.75	3551.41	3554.58	3493.5	2361.42
EC:2.7.7.76	207.75	6750.25	5470.5	6073.6	5761.860000000001	8786.58	6706.75	7498.25	2275.25	2667.5	5480.25	2265.5	2305.25	1935.75	1205.25	876.0	1081.0	682.74	1818.25	2196.86	588.5	396.0	98.75	580.75	3532.25	3547.75	3388.0	1614.75
EC:2.7.7.77	4786.42	472.42	6171.16	14655.27	11672.53	3321.07	4618.5	4186.25	2159.75	2688.33	1719.75	2732.58	2102.59	822.5899999999999	248.75	895.8299999999999	1239.5	1994.07	1819.59	1175.03	913.5	347.34000000000003	377.41	134.75	3629.16	3584.98	3495.5	2384.42
EC:2.7.7.8	13559.95	10634.85	13344.9	17320.34	12490.7	27132.06	10083.5	27911.77	19825.800000000003	25639.92	14125.84	11337.34	25419.24	13198.59	6244.88	2952.88	3450.5	2939.69	7336.64	4964.07	3770.32	4072.99	3690.53	16112.19	6143.79	5569.280000000001	4019.5	4347.42
EC:2.7.7.81	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
EC:2.7.7.82	0.0	0.0	0.0	0.0	0.0	92.08	23.0	24.0	0.0	43.67	80.33	69.67	49.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	8.0	5.0
EC:2.7.7.83	4.0	167.0	1298.5	494.0	237.5	13844.0	230.0	12498.0	417.0	616.5	2871.5	1467.0	2445.0	311.0	1086.5	70.0	35.0	0.0	306.5	400.67	407.5	398.0	17.0	4223.0	66.0	154.0	0.0	0.0
EC:2.7.7.85	39765.53	35366.43	18236.24	17084.57	16461.17	24022.72	5696.5	23497.47	5989.97	7056.34	14250.09	8991.720000000001	9331.92	42597.5	40987.63	30984.8	28091.5	24236.37	31233.3	28800.54	33137.57	33340.4	38851.62	13118.44	19387.13	13324.4	11755.0	21179.0
EC:2.7.7.87	39977.95	35451.85	22021.9	22607.34	22316.7	28000.38	10368.9	28076.97	21973.800000000003	27631.42	17645.239999999998	14412.34	28394.840000000004	44857.59	41253.880000000005	31570.63	29088.5	25629.69	33547.39	31003.07	34280.32	33539.74	39125.78	21519.19	23240.79	17016.58	15262.5	23608.42
EC:2.7.7.9	39986.7	35923.59	26548.07	27613.27	28290.4	9206.91	13528.01	9214.71	8168.97	8830.34	8248.59	8706.92	7972.26	39435.84	39478.46	31777.88	28976.5	26068.35	32743.39	29420.93	34207.41	33024.39	39482.45	6183.78	25989.34	19758.160000000003	18597.17	25159.17
EC:2.7.8.1	0.0	0.0	0.0	0.0	0.0	2.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.12	4576.0	387.0	2198.5	9147.5	5817.0	1061.73	375.4	2137.2	154.0	656.0	738.4	1264.0	698.6	101.0	53.0	332.0	403.0	641.0	283.0	56.5	0.0	43.0	37.0	1663.0	8.0	7.8	0.0	23.0
EC:2.7.8.13	39977.95	35451.85	21959.9	22607.34	22316.7	27865.46	10140.9	28042.97	21884.800000000003	27570.92	17531.239999999998	14443.34	28534.840000000004	44857.59	41253.880000000005	31567.88	29088.5	25629.69	33541.64	30988.4	34287.32	33633.99	39126.53	21487.19	23263.79	17026.08	15270.5	23613.42
EC:2.7.8.14	0.0	0.0	0.0	0.0	0.0	98.5	0.0	193.0	0.0	83.0	0.0	0.0	0.0	57.0	44.0	17.0	2.5	26.5	148.5	0.0	0.0	0.0	0.0	1596.0	0.0	0.0	0.0	0.0
EC:2.7.8.15	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.20	74467.95	55695.77	28687.810000000005	27603.9	32426.870000000003	4266.63	8710.51	5468.92	8358.52	8553.51	10440.94	11576.85	9995.94	69293.25	73163.51	59452.6	53777.5	47174.98	57322.35	54548.1	63686.31	61656.2	74415.48999999999	11579.13	39066.4	27636.28	26477.67	42045.75
EC:2.7.8.24	9.0	11.0	13.0	0.0	0.0	47.0	8.0	5.0	0.0	4.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.26	220.75	7294.42	7788.5	6849.27	6001.360000000001	11245.63	7268.73	10898.1	16117.08	22006.0	7263.809999999999	4396.92	21670.24	4982.25	1911.75	968.0	1134.0	736.74	2957.25	2597.53	1071.0	806.6	118.5	1478.75	3924.53	3766.15	3412.0	1640.75
EC:2.7.8.28	0.0	0.0	0.0	0.0	0.0	27.5	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.5	0.0	0.0	0.0
EC:2.7.8.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.33	39762.62	28150.68	16312.9	21192.67	22046.2	6031.34	7505.77	7842.25	5393.22	5846.67	8288.279999999999	6744.63	4127.58	37411.09	38371.880000000005	31006.88	28444.0	25443.44	31391.14	28604.57	33549.57	32751.39	39000.03	7858.19	22317.76	16347.28	15154.5	23501.42
EC:2.7.8.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.36	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
EC:2.7.8.37	115.0	93.0	15895.32	22034.4	23354.120000000003	6524.82	16592.68	8027.43	7900.32	7949.32	3586.32	5774.0	4505.68	79.0	297.0	1672.0	2676.0	2366.96	5555.0	4297.4400000000005	2172.68	76.0	51.0	11.0	12923.0	13508.32	13738.68	6499.0
EC:2.7.8.38	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.39	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.41	11.0	7753.66	2691.34	936.0	388.67	2690.55	2183.67	2502.1	937.67	1512.34	1409.33	558.0	818.16	2553.5	1116.33	28.25	115.0	30.67	103.25	61.67	46.67	412.85	231.67	355.34000000000003	308.2	8.0	0.0	0.0
EC:2.7.8.5	40128.95	35497.85	22010.9	22620.34	22333.7	26887.54	9985.9	25636.72	7994.72	9113.67	15148.240000000002	10466.38	10740.84	42643.09	41177.380000000005	31576.13	28901.0	25670.44	32804.39	30164.57	34069.07	33654.24	39172.78	13486.19	23030.54	16941.58	15250.5	23588.42
EC:2.7.8.6	3.0	0.0	0.0	219.85	207.86	149.57999999999998	28.0	0.0	0.0	0.0	0.0	0.0	0.33	672.0	0.0	427.0	702.5	613.49	16.5	1068.86	0.0	0.0	0.0	1596.0	0.0	0.0	4.0	1.0
EC:2.7.8.7	39799.28	29283.01	18425.57	21985.35	22254.06	8118.6	8357.94	9278.09	5397.55	5792.17	7289.610000000001	7127.55	6364.91	37648.25	38273.38	31676.05	29128.0	25086.6	31295.8	30011.76	33152.24	32163.050000000003	38740.37	5972.6900000000005	22294.43	16553.78	15195.67	22810.75
EC:2.7.8.8	389.75	1464.59	6398.16	6377.4400000000005	5881.530000000001	8263.21	6207.23	9115.1	17950.83	22655.08	6013.81	7140.29	21034.58	5529.09	939.25	1042.83	1379.0	1539.32	3389.09	3045.53	1201.75	485.94	397.91	9285.25	4264.19	4071.98	3601.5	2470.42
EC:2.7.9.1	4627.53	8458.77	7383.9	10863.57	6229.5	23840.15	4174.83	25421.35	17044.379999999997	22858.25	12409.76	8967.720000000001	23739.16	7611.0	3088.8	907.8	1301.0	972.95	2614.8	2807.04	824.15	1443.4	202.7	15640.6	810.13	615.2	90.0	81.0
EC:2.7.9.2	198.75	58.25	3968.83	5521.6	5855.530000000001	2289.66	4276.17	2093.42	1993.08	2006.83	846.58	1452.54	1135.42	703.75	43.25	427.0	700.0	626.74	1434.75	1083.36	561.17	56.0	29.75	2.75	3332.25	3427.08	3442.67	1654.75
EC:2.7.9.3	211.75	7021.92	6593.16	6170.77	5862.530000000001	9455.7	6727.5	9312.85	2395.25	3141.83	5858.25	3406.83	3855.42	2099.09	1367.75	1026.83	1232.5	1465.07	2032.09	2277.03	954.5	756.94	409.41	733.25	4102.86	3921.48	3585.5	2395.42
EC:2.8.1.1	581.5799999999999	193.92	11881.82	16526.219999999998	17521.59	6634.73	12752.34	6307.84	5944.91	6188.99	2693.91	4393.37	3587.59	822.5899999999999	300.25	1471.83	2178.5	2678.55	4480.34	3298.42	2103.84	556.34	468.16	175.75	10285.66	10377.74	10374.84	5656.92
EC:2.8.1.10	4790.75	623.9200000000001	6362.33	14658.77	11681.53	4369.75	5051.4	6954.17	3226.16	3933.58	4452.639999999999	6989.46	3241.41	1589.25	220.75	773.0	1224.5	1214.99	2451.25	2285.2	790.4200000000001	211.0	64.0	8467.75	3502.33	3455.98	3446.67	1702.75
EC:2.8.1.12	4781.42	472.42	5922.16	14655.27	11672.53	3304.74	4611.0	4191.25	2145.75	2681.33	1581.75	2732.58	1857.42	782.5899999999999	222.75	895.8299999999999	1238.5	1984.07	1794.59	1169.03	913.5	320.34000000000003	340.41	139.25	3620.16	3591.08	3493.5	2384.42
EC:2.8.1.2	396.16	123.5	7911.16	11003.45	11666.06	4575.24	8554.34	4237.09	3952.16	4151.66	1814.16	2937.79	2416.67	764.0	106.5	892.0	1369.0	1269.48	2928.75	2183.06	1190.34	252.0	125.75	108.0	6703.0	6803.16	6883.34	3285.5
EC:2.8.1.6	4804.42	7712.59	11576.16	16217.94	11926.03	25061.14	7575.33	27485.8	19336.66	25476.25	10938.74	11682.46	26197.91	7929.59	3212.75	1478.83	1846.0	2115.32	3980.09	3618.2	1693.25	1306.14	492.66	13800.25	4602.59	4211.879999999999	3599.5	2479.42
