function	46	25	22	11	2	40	235A	228A	227A	226A	073A	107A	106A	105A	097A	075A	081A	083A	085A	215A	088A	260A	259A	261A	167A	140A	146A	151A	156A	258A	161A	158A	162A	124A	119A	134A	135A	137A	115A	111A	120A	129A
EC:2.1.1.79	46947.16	69129.67	48139.92	55664.1	66330.04999999999	50558.72	20924.75	14896.67	15181.38	20583.6	32440.75	35861.369999999995	29902.050000000003	31188.24	28496.09	35350.38	29863.05	27400.0	24018.6	5642.1900000000005	27835.8	14881.0	11381.25	7876.5	21506.05	17693.33	15615.92	23652.52	19757.25	6936.5	21338.83	14870.5	19666.54	21170.67	17589.17	19829.67	18394.75	17313.0	24423.67	21572.33	13421.0	10791.67
EC:2.1.1.80	8295.83	7363.33	8343.93	7760.44	1801.2500000000002	9269.48	1671.75	3532.67	4068.48	3949.25	2997.25	159.75	1249.0	1446.17	1636.1799999999998	3518.25	581.0	443.0	152.75	9011.75	2493.25	5291.66	6669.5	4426.5	7608.59	6236.7300000000005	5571.22	8472.67	9197.55	75.0	2982.42	8195.6	3932.24	2774.26	5863.32	10085.6	5376.24	21473.5	10212.93	4773.870000000001	3814.94	21032.59
EC:2.1.1.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.1.1.90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.1.1.95	43.0	30.0	45.0	52.0	93.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.1.1.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.1.2.1	49347.29	70676.0	49597.34	57294.6	75516.04999999999	52915.8	23618.42	15278.5	17045.08	23303.04	45186.59	39177.53	33645.74	34334.32	31165.07	42321.880000000005	31587.63	29088.5	25734.69	25710.19	33685.39	32800.84	29272.79	24797.16	38448.56	32705.1	26651.54	32807.420000000006	30964.050000000003	23608.4	34845.76	27123.200000000004	30170.02	34068.590000000004	33510.72	32648.51	29938.99	42754.75	38861.52	32936.6	28709.120000000003	36060.11
EC:2.1.2.10	8228.619999999999	7290.33	8204.84	7786.1	4720.709999999999	9219.97	1690.75	3456.67	3508.98	3761.33	3404.75	89.0	967.0	943.42	2241.03	1141.75	795.0	1491.5	1465.99	8762.75	2421.25	11721.51	11157.92	12026.83	7021.0	11385.77	7506.7	4445.82	6660.55	14326.0	11694.46	7590.530000000001	7140.59	7770.25	8274.55	4070.67	6269.82	8668.45	4261.52	6693.0	8347.45	5436.78
EC:2.1.2.11	8219.79	7288.33	8200.84	7787.1	4727.709999999999	9212.97	1725.75	3464.67	3546.98	3782.03	2767.25	103.0	279.6	865.4200000000001	2246.7	368.75	803.0	1272.5	1221.99	8428.25	2485.25	11926.34	11538.62	12642.83	7194.67	11891.77	7370.2	4734.82	6085.05	14277.4	11728.96	7452.030000000001	6802.42	9487.92	9179.05	8792.84	9383.99	11436.95	5322.35	7733.77	9351.12	7637.94
EC:2.1.2.13	7587.29	6760.5	7526.25	6771.93	61.18	8513.17	1624.75	3434.67	3393.08	3234.75	312.75	12.75	19.0	543.17	1223.36	1021.25	418.0	669.0	591.74	4225.75	1414.75	1405.0	1384.0	1386.0	3177.25	3768.0	3602.25	5003.17	5567.25	0.0	1771.56	4457.83	2471.51	219.25	495.75	439.25	166.0	1180.5	451.0	355.0	580.0	1803.0
EC:2.1.2.2	57216.0	77593.5	57502.670000000006	64419.36	76142.09999999999	61670.44	26018.84	18741.0	20622.16	26873.450000000004	46407.17999999999	39469.19	34010.33	35502.07	33175.92999999999	41520.130000000005	31878.71	30054.5	26839.01	29829.94	35800.73	39843.84	36684.46000000001	33593.99	41801.9	35980.8	28285.61	32323.49	33547.3	43985.9	42327.89	27813.13	35202.78	36673.09	35897.619999999995	33402.76	26969.99	43400.2	37963.77	37771.9	31489.47	34706.46
EC:2.1.2.3	49519.54	70782.0	49707.34	57435.6	75675.54999999999	53052.8	23626.42	15243.5	17062.08	23358.79	44857.59	39126.53	33633.99	34287.32	31230.07	41253.880000000005	31284.88	29088.5	25427.69	26459.69	33541.64	33241.34	31570.54	28081.16	35301.56	31577.72	25064.939999999995	29478.57	28118.050000000003	27204.3	35010.41	22307.550000000003	29153.02	31961.44	32169.87	31655.76	24005.24	40127.45	36047.62	34474.0	27447.32	33068.71
EC:2.1.2.5	2160.83	1342.0	1032.0	1178.0	5189.5	2086.0	17.0	0.0	52.0	188.5	5714.0	2947.0	2311.0	2102.0	1859.5	2899.0	1482.0	1310.0	544.0	5889.5	3392.0	7481.51	8781.17	9805.33	4805.0	6643.62	4000.4	1988.4	1587.0	12622.0	10027.65	3115.35	4385.33	3619.5	4457.4	2656.0	4099.17	4693.0	2060.17	3242.8	4408.6	2900.93
EC:2.1.2.9	49342.04	70668.0	49609.34	57305.6	75539.25	52911.3	23613.42	15272.5	17047.08	23281.79	44857.59	39126.53	33662.99	34355.82	31017.07	41257.380000000005	31570.88	29102.5	25629.69	21487.19	33566.14	32087.84	29316.54	24515.16	35295.06	31249.43	25499.71	30167.17000000001	28257.550000000003	30116.9	34688.76	24713.870000000003	29142.02	33991.51	33136.14	32755.26	29954.74	42430.75	38850.69	33468.93	28213.620000000003	34715.78
EC:2.1.3.1	0.0	2.33	0.0	1.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	86.5	36.0	319.5	267.5	1.0	0.0	215.0
EC:2.1.3.11	209.5	145.5	218.25	320.5	366.0	217.75	41.0	20.0	63.0	227.0	1526.0	3.5	75.0	270.25	1069.0	74.5	14.0	156.5	2.25	8216.5	707.5	7457.0	8262.25	9357.0	6443.75	7703.37	4398.65	1542.65	2554.0	12622.4	9533.9	3544.1	4596.75	4944.5	3958.9	1903.75	3208.25	3483.25	1942.25	5699.299999999999	4233.85	1631.35
EC:2.1.3.2	49253.37	70629.0	49431.51	57227.77	75320.87999999999	52853.3	22873.75	15205.67	16864.58	22960.38	44220.75	38815.87	33401.65	33934.99	30967.57	41257.38	31700.05	28927.0	24958.36	21431.19	33412.8	31545.84	27880.870000000003	23880.83	35474.22	31329.1	25656.37	31954.67000000001	28523.050000000003	22375.9	34850.09	27361.200000000004	29181.52	36320.34	33707.47	33598.76	35503.74	42585.45	36091.52	32687.6	31277.120000000003	36125.11
EC:2.1.3.3	11980.54	9672.5	9940.09	9592.53	17982.28	12879.05	4319.42	4001.5	5455.08	5873.84	15902.09	6669.03	5855.39	5459.07	5050.070000000001	9163.38	4752.88	4694.0	3910.44	7891.69	10148.14	9979.84	9156.09	6391.16	8300.31	8925.73	8087.39	8703.02	9161.05	7874.5	8199.36	8702.6	8476.769999999999	10598.84	10536.07	15663.51	12716.99	23909.2	9108.27	8116.700000000001	12448.77	24784.26
EC:2.1.3.6	12.83	6.0	0.0	17.0	20.0	15.0	0.0	127.0	10.8	45.6	846.5	308.87	128.8	58.07	18.37	127.13	19.8	88.0	32.870000000000005	55.94	99.3	42.0	0.0	35.0	410.8	48.0	45.5	376.1	15.5	2119.0	113.63	38.0	115.1	310.0	121.5	72.67	63.5	136.5	21.0	181.0	118.5	147.5
EC:2.1.3.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.1.4.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	44.0	8.0	0.0	0.0	0.0	138.0	8.5	0.0	0.0	226.0	96.0	81.0	40.5	31.0	0.0	99.0	76.0	67.0	460.5	215.5	87.5	86.0	140.0	35.5	287.5	186.0	158.0
EC:2.10.1.1	8030.79	7119.83	8127.75	7488.43	4482.45	8968.05	2394.42	3503.5	3617.48	3727.41	1549.59	395.16	387.34	931.5	1248.53	302.75	908.83	1272.5	2029.07	237.25	2009.59	672.5	1072.67	671.8299999999999	373.09	2745.4	2693.2200000000003	2520.67	3325.55	2950.0	1795.73	2361.93	1700.0099999999998	1960.25	486.65	3718.42	2860.4	1826.2	645.1	662.7	735.1	1351.1
EC:2.2.1.1	18707.47	15998.18	17541.27	16590.07	11446.17	20605.67	6113.17	7886.17	10517.56	11125.49	28719.34	4568.150000000001	8977.59	6159.06	18802.19	14419.76	8546.68	12180.0	9958.72	40397.88	12515.69	27533.83	31681.14	24002.16	31710.870000000003	28614.5	27501.59	23877.44	28370.6	21252.9	36178.06999999999	25600.63	32437.56	26619.6	32915.12	48252.71	35565.15	73167.75	34328.11	26170.61	30272.23	76349.19
EC:2.2.1.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	8.0	4.0	0.0	0.0	0.0	19.0	8.0	91.0
EC:2.2.1.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.2.1.2	17624.82	15130.34	16618.68	15289.37	9581.74	19473.72	4148.17	7162.84	7592.69	7550.74	9939.34	3542.11	3419.59	3719.74	4977.76	4034.8	3291.88	3839.500000000001	3469.01	3853.6	7788.89	7820.84	7300.99	6134.16	8153.81	14023.35	12523.54	7298.26	9551.8	15216.5	16639.41	8380.61	10185.11	8848.59	8243.720000000001	14447.6	14195.99	15728.7	6703.77	6471.200000000001	9079.87	15030.36
EC:2.2.1.6	88614.99	105352.0	88849.68000000001	93023.92	85491.83	96751.55	36045.18	33173.34	37665.280000000006	43447.9	61095.86	40366.91	36295.66	39937.20999999999	45271.68	50047.73	36947.22	36358.00000000001	33319.51	51828.63999999999	47352.76	55625.5	54993.32	45189.98	66246.78	64565.0	56916.52	56722.62	61702.7	44490.8	67202.85	51760.92	57700.85999999999	49961.86	56280.24	60963.05	42280.96000000001	94757.8	59204.56	52329.48	44212.12	96483.05999999998
EC:2.2.1.7	8612.539999999999	7515.5	8612.34	8010.1	1911.55	9506.8	2501.42	3634.5	4256.48	4693.889999999999	8796.59	869.33	1956.79	1912.92	4433.87	3431.08	1562.08	1884.5	2118.49	16135.59	4051.84	17141.84	20222.24	17870.16	14264.76	17620.05	13022.94	11338.97	11375.05	27106.3	16820.61	14649.55	11857.420000000002	22216.44	20753.37	22876.76	27795.74	32584.25	16629.620000000003	15451.6	25343.82	28659.71
EC:2.2.1.9	8108.46	7139.0	8098.67	7485.26	4436.68	9028.25	2420.42	3632.5	3664.88	3896.49	2102.09	559.33	452.34	1205.42	2232.03	364.58	916.83	1427.0	1972.99	8477.09	2543.09	8836.51	9176.09	10327.16	6816.34	10078.37	6942.57	4221.82	5770.75	17689.4	11297.96	6134.93	6203.59	7008.549999999999	6001.65	2413.5	4517.92	4912.25	3174.7200000000003	5895.099999999999	7060.65	2497.68
EC:2.3.1.1	8193.880000000001	7268.33	8308.76	7691.27	4819.48	9196.38	1830.75	3542.67	4062.51	4172.21	7117.59	506.36	1202.99	1382.4	2864.57	3353.05	1456.88	1763.0	2193.77	7321.18	3550.1400000000003	5147.83	6588.95	3902.5	7325.81	7305.129999999999	7391.69	6549.52	8303.349999999999	2302.33	6501.530000000001	7177.7	6602.939999999999	5730.34	6458.47	12094.51	7439.72	18185.4	7977.7	5502.5	5056.87	21454.53
EC:2.3.1.101	0.0	2.33	0.0	1.67	0.0	0.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.102	0.0	14.0	11.0	0.0	18.0	8.67	44.0	134.67	198.33	149.0	0.0	0.0	0.0	6.67	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	45.0	45.0	39.67	56.0	0.0	9.67	34.33	12.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.109	7639.29	6819.5	7584.25	6821.93	256.18	8607.17	1624.75	3434.67	3369.08	3268.5	67.75	80.75	167.0	615.17	1113.36	107.25	446.0	669.0	731.74	2.75	1548.75	0.0	0.0	0.0	85.25	2296.0	2490.25	2357.17	2905.25	0.0	1614.56	2063.83	1443.51	43.25	15.75	36.25	0.0	4.5	65.0	0.0	0.0	37.0
EC:2.3.1.117	9900.54	8231.5	8844.08	8181.76	5835.55	10745.39	4248.42	3792.5	4960.88	5283.26	5806.59	3459.11	3248.3900000000003	3060.9	2184.56	3194.55	2090.88	2368.0	2257.77	2303.85	4762.14	4191.01	2493.09	2386.1600000000003	823.1400000000001	3617.0	3337.92	3495.52	3765.25	2385.5	2759.03	3553.83	2857.94	6445.0	5248.5	7110.0	8471.42	7759.8	4623.67	4439.0	7987.0	4253.33
EC:2.3.1.118	7600.29	6790.83	7534.92	6784.6	95.38	8553.5	1580.75	3300.0	3178.75	3081.75	31.75	29.75	56.0	554.5	1087.03	41.25	425.0	669.0	626.74	2.75	1404.75	0.0	0.0	0.0	25.25	2251.0	2418.25	2317.5	2825.25	0.0	1604.89	2020.5	1431.1799999999998	22.25	15.75	68.25	3.0	54.5	47.0	0.0	0.0	93.0
EC:2.3.1.12	49078.130000000005	70540.16	49402.42	56988.1	75105.27999999998	52669.66	23542.42	15155.5	16396.18	22387.340000000004	37036.59	39015.28	32279.14	33499.57	28281.57	38290.880000000005	30708.63	28179.5	25075.94	6547.1900000000005	31253.39	17958.0	13492.17	8648.83	21952.39	17896.0	15762.42	24197.27	20797.25	10800.0	21246.36	13042.83	20016.61	17517.25	16484.75	14770.25	9756.0	16667.5	24259.0	20908.0	10217.0	10341.0
EC:2.3.1.122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5	6.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.128	101339.37	142956.18000000002	99590.72	114994.55	155538.58000000002	108479.09	50099.17	31164.17	36359.86	48702.96000000001	97165.34	84285.46999999999	71992.23999999999	71925.78	62592.06999999999	87537.69	65773.53	61030.0	51916.11	30729.92000000001	72100.54	44220.49	35493.07	24157.83	59330.3	46211.05	44738.81999999999	56822.23999999999	52623.3	22705.0	53210.12	37501.11	51767.01	46701.19	47351.75	59736.69	38980.41	63260.83	66823.61	51097.560000000005	36016.94	59324.1
EC:2.3.1.129	8610.79	7473.16	8580.25	8007.1	1832.88	9507.22	2451.42	3517.5	3731.58	4096.99	3183.59	345.41	460.34	1454.0	2704.7	344.75	595.8299999999999	1120.5	1413.57	15767.25	2733.59	16590.02	18004.010000000002	20380.49	8724.09	18600.74	11399.72	5512.97	7001.25	26503.8	15429.03	8785.029999999999	7870.169999999999	14435.25	13807.05	5610.25	9871.84	11297.5	7311.34	12225.6	14856.2	7117.36
EC:2.3.1.15	105843.88	147696.5	106458.6	120714.96	150576.45	113886.1	49429.26	33851.83	37182.41	49319.44	84999.76999999999	78583.97	67100.42000000001	68860.97	60974.99999999999	82576.51000000001	63658.09	58361.0	52429.45	24807.13	67201.87	46718.66	38479.11	26737.99	57869.46	49558.78999999999	44367.37	59979.04	53947.350000000006	23231.0	51941.28	43634.37	50590.560000000005	53768.1	53462.06	62106.27	51400.14	71920.7	68153.87	53049.53	42501.54	63993.53
EC:2.3.1.157	48785.71	70304.83	49100.75	56631.43	74634.54999999999	52347.39	23536.42	15166.5	16401.08	22667.26	39524.09	39106.03	33103.39	33609.57	28669.4	39451.880000000005	31045.88	28506.0	25544.44	8037.69	31465.14	18776.5	14530.92	9790.33	22541.64	19205.4	16483.219999999998	25102.02	21439.05	10987.5	21758.86	16580.93	20269.11	23429.0	20084.9	22495.5	20992.15	22281.0	29486.6	23410.7	16518.6	14166.6
EC:2.3.1.16	15489.08	13818.83	15424.17	14092.03	4379.46	17414.78	3311.5	6883.34	6806.16	6631.5	115.5	59.5	138.0	1122.34	2245.3900000000003	111.5	1174.0	1736.0	1828.48	143.0	3110.5	1304.0	1354.0	680.5	164.5	4900.0	5160.5	5698.34	6346.5	1628.0	3401.12	4406.66	3161.02	104.5	110.5	312.5	150.0	548.0	182.0	150.0	68.0	637.0
EC:2.3.1.168	90.0	112.0	116.67	270.0	3591.0	120.0	23.0	0.0	12.0	41.0	64.0	17.0	50.0	18.0	59.0	51.0	321.0	398.0	610.0	67.0	277.0	423.0	318.0	217.0	20.0	80.0	63.0	32.0	272.0	1655.0	24.0	71.0	30.0	7.0	0.0	19.0	0.0	3.0	6.0	0.0	0.0	11.0
EC:2.3.1.169	0.0	6.0	0.0	7.0	0.0	15.0	0.0	0.0	0.0	41.0	0.0	32.0	70.0	34.0	6.0	0.0	18.0	0.0	11.0	0.0	3.0	0.0	0.0	24.0	0.0	11.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	859.0	253.0	124.0	0.0	6.0	201.0	32.0
EC:2.3.1.174	7577.29	6742.5	7537.25	6741.5	32.75	8511.84	1668.75	3569.34	3572.41	3364.75	31.75	29.75	56.0	567.84	1086.36	41.25	425.0	669.0	626.74	2.75	1443.0	0.0	0.0	0.0	25.25	2324.5	2492.75	2379.84	2914.25	0.0	1615.48	2076.66	1452.59	22.25	15.75	12.25	0.0	4.5	47.0	0.0	0.0	13.0
EC:2.3.1.178	0.0	0.0	0.0	0.0	0.0	0.0	5.0	8.0	0.0	50.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.179	49468.91	70796.98	49664.17999999999	57564.65	75807.73999999999	53081.52	22881.75	15192.67	16840.08	22961.88	44451.75	38811.12	32993.4	33883.99	32047.45	41145.38	31529.8	29370.5	25057.85	19754.69	33486.05	31338.84	26805.620000000003	22989.33	35299.47	30571.1	24717.87	28826.42000000001	27752.050000000003	22229.4	35628.23	22123.200000000004	30099.95	30522.590000000004	31501.22	31399.01	23387.99	40076.75	37785.52	32164.6	24966.62	32819.11
EC:2.3.1.18	46479.79	68626.5	47642.92	55027.5	65379.08	50111.33	21512.42	14658.83	15240.92	20468.160000000003	35677.25	35333.75	30326.0	31425.0	27759.03	36606.75	29085.0	26854.0	23260.74	12246.92	28744.0	16662.83	13452.17	9286.33	26986.92	20249.17	19651.75	25262.0	23741.25	5729.17	22539.14	15472.5	21988.76	16852.92	18494.25	18863.76	8534.67	21224.5	27130.33	20562.17	9110.17	18710.16
EC:2.3.1.180	56604.78	81862.83	57242.59	66424.77	88232.54999999999	60429.32	27126.42	15168.83	18864.25	26550.54	51303.59	45924.28	39024.74	40581.9	36810.74	47938.380000000005	36638.630000000005	33904.5	29357.44	23542.19	39105.39	43716.37	41042.55	34928.15	41381.56	39949.47	31518.689999999995	33551.899999999994	32294.050000000003	77241.4	42036.99	26099.97	33606.43	38732.69	38637.62	35626.76	27612.75	45375.0	44352.38	39039.5	30909.57	36287.45
EC:2.3.1.181	8136.96	7126.83	8169.75	7409.43	1112.38	9019.72	2429.42	3507.5	3678.08	3846.49	1364.59	343.16	324.34000000000003	988.5	1937.53	195.75	595.8299999999999	873.5	1409.07	5888.75	1796.59	7077.51	8571.34	9311.16	4634.59	8866.619999999999	6255.82	3490.07	4147.25	13917.0	11110.88	4657.18	5308.34	2219.75	2873.15	1746.25	2817.17	3560.5	1159.17	3254.8	1815.6	2355.93
EC:2.3.1.182	217.0	124.5	206.25	305.5	369.0	180.75	32.0	6.0	64.0	161.0	1526.0	3.5	88.0	270.25	1081.0	74.5	14.0	156.5	2.25	8216.5	707.5	9449.0	9133.25	10665.0	6604.75	8636.369999999999	4542.65	1580.65	2626.0	12622.4	9688.9	4356.1	5076.75	5977.5	6233.9	2723.75	4565.25	5712.25	2825.25	6419.299999999999	5500.85	3654.35
EC:2.3.1.183	48913.0	70379.67	49211.68	56795.36	74803.68000000001	52501.52	22932.75	15180.67	16820.210000000003	22759.63	41294.09	39109.53	33557.99	34271.32	31242.45	40730.880000000005	31705.88	29784.93	26030.68	14792.02	32458.14	24216.5	18684.2	14561.0	27993.39	26325.08	21694.51	27677.270000000004	25118.75	18886.33	27393.25	17987.42	23816.43	26293.74	25203.34	24743.42	17579.0	31920.75	30967.49	27741.160000000003	19194.15	24529.59
EC:2.3.1.184	64.0	44.0	55.0	101.43	109.43	57.0	0.0	0.0	0.0	3.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	3.0	0.0	0.0	0.0	3.0
EC:2.3.1.187	12.58	12.5	0.0	14.5	18.5	0.0	0.0	0.0	0.0	20.0	12.0	17.0	37.0	18.0	2010.86	22.0	789.0	1249.5700000000002	1135.98	0.0	40.0	0.0	0.0	0.0	20.0	0.0	9.0	0.0	8.0	0.0	1945.28	3.0	1851.72	7.0	0.0	8.0	0.0	0.0	6.0	0.0	0.0	8.0
EC:2.3.1.189	0.0	8.0	0.0	9.0	13.0	0.0	0.0	0.0	6.5	6.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.19	273.83	171.0	246.0	401.0	3775.5	294.5	40.0	2.0	200.0	280.0	388.0	118.0	609.0	475.5	764.0	1194.5	432.0	433.0	601.0	9358.5	598.5	7805.01	9687.67	9270.33	3657.5	4058.95	1969.9	4808.4	3628.5	5297.0	1052.65	4252.35	2002.33	4001.6	5936.4	8584.5	6158.17	10913.0	4001.77	4345.9	5682.7	9882.93
EC:2.3.1.191	8329.960000000001	7272.33	8346.0	7686.93	1456.88	9255.47	2442.42	3535.5	3702.58	4043.99	2256.59	343.91	392.34	1183.75	2200.03	270.25	595.8299999999999	997.0	1411.32	8368.75	2265.09	10408.34	9965.09	11613.16	6810.01	10949.37	7008.07	3970.32	5571.25	13917.4	11353.13	7182.93	6587.09	8149.75	8126.65	3698.17	6320.59	7625.58	4273.42	6533.969999999999	8228.849999999999	4777.01
EC:2.3.1.193	7724.96	6815.5	7730.08	6862.76	394.35	8624.67	2356.42	3485.5	3551.58	3560.66	46.59	323.41	267.34000000000003	895.5	1106.36	171.75	572.8299999999999	809.5	1374.07	67.75	1511.59	31.0	42.17	18.33	36.59	2296.0	2456.42	2364.67	2873.25	1295.0	1619.23	2051.83	1455.01	15.25	15.75	4.25	0.0	4.5	41.0	0.0	0.0	5.0
EC:2.3.1.20	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	37.5	17.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.201	12.33	8.0	16.0	37.0	40.0	22.0	5.0	0.0	0.0	42.0	745.5	0.0	0.0	75.0	64.5	12.0	0.0	31.0	0.0	19.0	81.0	1721.34	2700.17	2060.33	174.17	4599.67	3627.5	499.5	7.5	8957.0	3505.0	382.5	100.83	1118.9	503.5	475.67	530.8399999999999	723.3299999999999	282.07	282.57	536.4	663.66
EC:2.3.1.202	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.203	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	203.0	68.0	8.0	3.0	6.0	22.0	0.0	109.0	20.0
EC:2.3.1.204	11.0	35.0	46.67	158.0	3455.0	39.0	23.0	127.0	22.8	61.6	662.0	308.87	139.8	58.07	64.37	116.13	329.8	486.0	607.87	122.94	263.8	453.0	318.0	217.0	297.8	73.0	54.0	379.6	264.0	3772.0	72.13	68.0	106.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.3.1.207	4.0	0.0	5.0	13.0	27.0	0.0	30.0	0.0	31.0	45.0	12.0	17.0	37.0	18.0	12.0	22.0	7.0	0.0	35.0	0.0	40.0	0.0	0.0	0.0	20.0	0.0	9.0	0.0	8.0	0.0	0.0	3.0	0.0	7.0	0.0	8.0	0.0	0.0	6.0	0.0	0.0	8.0
EC:2.3.1.210	7681.96	6791.5	7692.08	6818.76	236.35	8567.67	1701.75	3434.67	3400.41	3253.25	46.59	323.41	267.34000000000003	895.5	1106.36	171.75	572.8299999999999	809.5	1374.07	6.58	1511.59	0.0	0.0	0.0	36.59	2296.0	2456.42	2364.67	2873.25	311.83000000000004	1619.23	2051.83	1455.01	15.25	15.75	4.25	0.0	4.5	41.0	0.0	0.0	5.0
